,Correlation,Noise,Name,Length
7084,0.520680198498394,0.2,Curve 108,Length 400
7090,0.4278324931808159,smooth,Curve 109,Length 400
7091,0.7471741322259682,0.05,Curve 109,Length 400
7092,0.6568263039507782,0.1,Curve 109,Length 400
7093,0.563636978467541,0.15,Curve 109,Length 400
7094,0.4483711261031348,0.2,Curve 109,Length 400
7100,0.4760338592999433,smooth,Curve 110,Length 400
7101,0.7539658118526897,0.05,Curve 110,Length 400
7102,0.695969141122831,0.1,Curve 110,Length 400
7103,0.6212800424004191,0.15,Curve 110,Length 400
7104,0.4672068602701753,0.2,Curve 110,Length 400
7110,0.3713894100276525,smooth,Curve 111,Length 400
7111,0.7745414948687817,0.05,Curve 111,Length 400
7112,0.7012872834634986,0.1,Curve 111,Length 400
7113,0.5672605571035034,0.15,Curve 111,Length 400
7114,0.488598483693665,0.2,Curve 111,Length 400
7120,0.3312644628023038,smooth,Curve 112,Length 400
7121,0.8009025561426151,0.05,Curve 112,Length 400
7122,0.6831851179410555,0.1,Curve 112,Length 400
7123,0.4884801922451443,0.15,Curve 112,Length 400
7124,0.509795907645937,0.2,Curve 112,Length 400
7130,0.3523693627293493,smooth,Curve 113,Length 400
7131,0.7085673379870097,0.05,Curve 113,Length 400
7132,0.5811933663511057,0.1,Curve 113,Length 400
7133,0.4390073732951628,0.15,Curve 113,Length 400
7134,0.4460148875354335,0.2,Curve 113,Length 400
7140,0.5098428791980286,smooth,Curve 114,Length 400
7141,0.7911467967566934,0.05,Curve 114,Length 400
7142,0.7052825523474133,0.1,Curve 114,Length 400
7143,0.5624316207479528,0.15,Curve 114,Length 400
7144,0.5211371463547999,0.2,Curve 114,Length 400
7150,0.5094226587145072,smooth,Curve 115,Length 400
7151,0.7879259416358211,0.05,Curve 115,Length 400
7152,0.6468122300872649,0.1,Curve 115,Length 400
7153,0.591871739891334,0.15,Curve 115,Length 400
7154,0.5309766826601668,0.2,Curve 115,Length 400
7160,0.5110267891331861,smooth,Curve 116,Length 400
7161,0.7812061451387724,0.05,Curve 116,Length 400
7162,0.6665581815484172,0.1,Curve 116,Length 400
7163,0.5539859904682366,0.15,Curve 116,Length 400
7164,0.508506590847893,0.2,Curve 116,Length 400
7170,0.5696867267628073,smooth,Curve 117,Length 400
7171,0.7541163929397348,0.05,Curve 117,Length 400
7172,0.6166359333956382,0.1,Curve 117,Length 400
7173,0.6272351511746577,0.15,Curve 117,Length 400
7174,0.4983854798119285,0.2,Curve 117,Length 400
7180,0.3694817770633046,smooth,Curve 118,Length 400
7181,0.8419861979511184,0.05,Curve 118,Length 400
7182,0.6282115853263578,0.1,Curve 118,Length 400
7183,0.5012532673065307,0.15,Curve 118,Length 400
7184,0.5122404429427465,0.2,Curve 118,Length 400
7190,0.400099560262968,smooth,Curve 119,Length 400
7191,0.7764832907716445,0.05,Curve 119,Length 400
7192,0.699903080914498,0.1,Curve 119,Length 400
7193,0.5619579785552462,0.15,Curve 119,Length 400
7194,0.471698470965943,0.2,Curve 119,Length 400
7200,0.4936661951305689,smooth,Curve 120,Length 400
7201,0.8291901663968626,0.05,Curve 120,Length 400
7202,0.7368972967675169,0.1,Curve 120,Length 400
7203,0.5782424422669713,0.15,Curve 120,Length 400
7204,0.4338300807269459,0.2,Curve 120,Length 400
7210,0.5510813344557425,smooth,Curve 121,Length 400
7211,0.8255766905497967,0.05,Curve 121,Length 400
7212,0.7481117624285162,0.1,Curve 121,Length 400
7213,0.598050067681999,0.15,Curve 121,Length 400
7214,0.3909969974312,0.2,Curve 121,Length 400
7220,0.5102544972539741,smooth,Curve 122,Length 400
7221,0.8146947988272072,0.05,Curve 122,Length 400
7222,0.6748244287518422,0.1,Curve 122,Length 400
7223,0.5802158413485772,0.15,Curve 122,Length 400
7224,0.5748210902135626,0.2,Curve 122,Length 400
7230,0.4140535204938233,smooth,Curve 123,Length 400
7231,0.7351698581616994,0.05,Curve 123,Length 400
7232,0.5856223754223778,0.1,Curve 123,Length 400
7233,0.5167475125802136,0.15,Curve 123,Length 400
7234,0.4315620347600966,0.2,Curve 123,Length 400
7240,0.4559084746492153,smooth,Curve 124,Length 400
7241,0.8090357434331259,0.05,Curve 124,Length 400
7242,0.679893312172152,0.1,Curve 124,Length 400
7243,0.692269414130007,0.15,Curve 124,Length 400
7244,0.5400644119453878,0.2,Curve 124,Length 400
7250,0.6457957641232103,smooth,Curve 125,Length 400
7251,0.829739465583002,0.05,Curve 125,Length 400
7252,0.6854144909927501,0.1,Curve 125,Length 400
7253,0.5929823162439632,0.15,Curve 125,Length 400
7254,0.4855770470887629,0.2,Curve 125,Length 400
7260,0.3276811790813578,smooth,Curve 126,Length 400
7261,0.7390207590068546,0.05,Curve 126,Length 400
7262,0.6332425169492312,0.1,Curve 126,Length 400
7263,0.519258620170597,0.15,Curve 126,Length 400
7264,0.4598864652055742,0.2,Curve 126,Length 400
7270,0.4874364050357133,smooth,Curve 127,Length 400
7271,0.7835523602506052,0.05,Curve 127,Length 400
7272,0.5769043361366308,0.1,Curve 127,Length 400
7273,0.5444225324824188,0.15,Curve 127,Length 400
7274,0.5780983418251893,0.2,Curve 127,Length 400
7280,0.4589789490636096,smooth,Curve 128,Length 400
7281,0.7196539618848107,0.05,Curve 128,Length 400
7282,0.5952682245729495,0.1,Curve 128,Length 400
7283,0.6187611272774364,0.15,Curve 128,Length 400
7284,0.436914686504933,0.2,Curve 128,Length 400
7290,0.4283668745691442,smooth,Curve 129,Length 400
7291,0.7500859618490808,0.05,Curve 129,Length 400
7292,0.6548357607945389,0.1,Curve 129,Length 400
7293,0.5718722709103571,0.15,Curve 129,Length 400
7294,0.4170035123972938,0.2,Curve 129,Length 400
7300,0.4068774150287929,smooth,Curve 130,Length 400
7301,0.7833000856244342,0.05,Curve 130,Length 400
7302,0.6686542819516231,0.1,Curve 130,Length 400
7303,0.5672798926712844,0.15,Curve 130,Length 400
7304,0.5921782515777448,0.2,Curve 130,Length 400
7310,0.4152879131281304,smooth,Curve 131,Length 400
7311,0.7796469801224941,0.05,Curve 131,Length 400
7312,0.6821282170116283,0.1,Curve 131,Length 400
7313,0.5426113493206534,0.15,Curve 131,Length 400
7314,0.4723004632101364,0.2,Curve 131,Length 400
7320,0.4535644620525125,smooth,Curve 132,Length 400
7321,0.7809547827929024,0.05,Curve 132,Length 400
7322,0.6365907004393586,0.1,Curve 132,Length 400
7323,0.6390949506589858,0.15,Curve 132,Length 400
7324,0.4801710403783343,0.2,Curve 132,Length 400
7330,0.4860868039261735,smooth,Curve 133,Length 400
7331,0.8039166801224292,0.05,Curve 133,Length 400
7332,0.6744412351053379,0.1,Curve 133,Length 400
7333,0.6305035098906615,0.15,Curve 133,Length 400
7334,0.5650204332561386,0.2,Curve 133,Length 400
7340,0.5683003418783884,smooth,Curve 134,Length 400
7341,0.7441671333990971,0.05,Curve 134,Length 400
7342,0.6778795378098521,0.1,Curve 134,Length 400
7343,0.6034586288726549,0.15,Curve 134,Length 400
7344,0.52309247550431,0.2,Curve 134,Length 400
7350,0.4087909749822419,smooth,Curve 135,Length 400
7351,0.7990519944273498,0.05,Curve 135,Length 400
7352,0.6587801390132877,0.1,Curve 135,Length 400
7353,0.4878926314863648,0.15,Curve 135,Length 400
7354,0.3710406196397102,0.2,Curve 135,Length 400
7360,0.371093692480864,smooth,Curve 136,Length 400
7361,0.7512523678741845,0.05,Curve 136,Length 400
7362,0.6524761178532751,0.1,Curve 136,Length 400
7363,0.5176221096502813,0.15,Curve 136,Length 400
7364,0.4015857594794371,0.2,Curve 136,Length 400
7370,0.3497070738952598,smooth,Curve 137,Length 400
7371,0.7262050699013491,0.05,Curve 137,Length 400
7372,0.5571282276046887,0.1,Curve 137,Length 400
7373,0.5145921583140173,0.15,Curve 137,Length 400
7374,0.5566228439319848,0.2,Curve 137,Length 400
7380,0.4464022581332226,smooth,Curve 138,Length 400
7381,0.836763001604077,0.05,Curve 138,Length 400
7382,0.6463235196589434,0.1,Curve 138,Length 400
7383,0.5936592367216009,0.15,Curve 138,Length 400
7384,0.5205942033620609,0.2,Curve 138,Length 400
7390,0.4893007972348182,smooth,Curve 139,Length 400
7391,0.8061106275718163,0.05,Curve 139,Length 400
7392,0.7082451458836385,0.1,Curve 139,Length 400
7393,0.5888962922678592,0.15,Curve 139,Length 400
7394,0.6158252290533337,0.2,Curve 139,Length 400
7400,0.4042880079677139,smooth,Curve 140,Length 400
7401,0.7345035347847053,0.05,Curve 140,Length 400
7402,0.6105635063299635,0.1,Curve 140,Length 400
7403,0.562171908092475,0.15,Curve 140,Length 400
7404,0.43881101093228,0.2,Curve 140,Length 400
7410,0.4583305309074795,smooth,Curve 141,Length 400
7411,0.8163104071342303,0.05,Curve 141,Length 400
7412,0.6245140419787932,0.1,Curve 141,Length 400
7413,0.5366944016124723,0.15,Curve 141,Length 400
7414,0.5646466424043337,0.2,Curve 141,Length 400
7420,0.6366162321749435,smooth,Curve 142,Length 400
7421,0.8363319146484178,0.05,Curve 142,Length 400
7422,0.6724797596165547,0.1,Curve 142,Length 400
7423,0.7485268383170686,0.15,Curve 142,Length 400
7424,0.5200974538922667,0.2,Curve 142,Length 400
7430,0.4430409227410086,smooth,Curve 143,Length 400
7431,0.7876435008552907,0.05,Curve 143,Length 400
7432,0.7422365751649549,0.1,Curve 143,Length 400
7433,0.5941501339823401,0.15,Curve 143,Length 400
7434,0.5394521186354567,0.2,Curve 143,Length 400
7440,0.5646808389309037,smooth,Curve 144,Length 400
7441,0.8150341919253494,0.05,Curve 144,Length 400
7442,0.6631004755964252,0.1,Curve 144,Length 400
7443,0.6039605098234574,0.15,Curve 144,Length 400
7444,0.4906536800313995,0.2,Curve 144,Length 400
7450,0.5340528815468577,smooth,Curve 145,Length 400
7451,0.8114365492365444,0.05,Curve 145,Length 400
7452,0.6461784349623284,0.1,Curve 145,Length 400
7453,0.5980881762280018,0.15,Curve 145,Length 400
7454,0.5519918147718375,0.2,Curve 145,Length 400
7460,0.3742152167382666,smooth,Curve 146,Length 400
7461,0.749226488694049,0.05,Curve 146,Length 400
7462,0.5885008985539298,0.1,Curve 146,Length 400
7463,0.5365131378803812,0.15,Curve 146,Length 400
7464,0.3601645010811272,0.2,Curve 146,Length 400
7470,0.3328897870261031,smooth,Curve 147,Length 400
7471,0.7677649609321553,0.05,Curve 147,Length 400
7472,0.501270166193007,0.1,Curve 147,Length 400
7473,0.5131452512518792,0.15,Curve 147,Length 400
7474,0.3903964479395213,0.2,Curve 147,Length 400
7480,0.4696028064180725,smooth,Curve 148,Length 400
7481,0.7956366015796826,0.05,Curve 148,Length 400
7482,0.6198160108272683,0.1,Curve 148,Length 400
7483,0.6046196727240716,0.15,Curve 148,Length 400
7484,0.4548034255987147,0.2,Curve 148,Length 400
7490,0.4234199332800381,smooth,Curve 149,Length 400
7491,0.7447210976581655,0.05,Curve 149,Length 400
7492,0.6109139867851566,0.1,Curve 149,Length 400
7493,0.5957239074770901,0.15,Curve 149,Length 400
7494,0.4254032095208948,0.2,Curve 149,Length 400
7500,0.4611205379751544,smooth,Curve 150,Length 400
7501,0.8149360614370047,0.05,Curve 150,Length 400
7502,0.646994138080931,0.1,Curve 150,Length 400
7503,0.5442136035427617,0.15,Curve 150,Length 400
7504,0.4996325577502186,0.2,Curve 150,Length 400
7510,0.5222608107269622,smooth,Curve 151,Length 400
7511,0.7829582971008907,0.05,Curve 151,Length 400
7512,0.594013507608495,0.1,Curve 151,Length 400
7513,0.6346574239449387,0.15,Curve 151,Length 400
7514,0.4204116931568565,0.2,Curve 151,Length 400
7520,0.4841385387082897,smooth,Curve 152,Length 400
7521,0.8329411104212354,0.05,Curve 152,Length 400
7522,0.6721681581835486,0.1,Curve 152,Length 400
7523,0.6099129585709437,0.15,Curve 152,Length 400
7524,0.5689380517275113,0.2,Curve 152,Length 400
7530,0.4690956069332083,smooth,Curve 153,Length 400
7531,0.8058368110156153,0.05,Curve 153,Length 400
7532,0.6359387490673809,0.1,Curve 153,Length 400
7533,0.6024862035301755,0.15,Curve 153,Length 400
7534,0.5426019490899132,0.2,Curve 153,Length 400
7540,0.6679028030830896,smooth,Curve 154,Length 400
7541,0.8109613542679736,0.05,Curve 154,Length 400
7542,0.7210844818603642,0.1,Curve 154,Length 400
7543,0.6962192517951549,0.15,Curve 154,Length 400
7544,0.6755680140595168,0.2,Curve 154,Length 400
7550,0.6124750712457802,smooth,Curve 155,Length 400
7551,0.7847062694051798,0.05,Curve 155,Length 400
7552,0.6982466046036627,0.1,Curve 155,Length 400
7553,0.6178691193487348,0.15,Curve 155,Length 400
7554,0.5922738882462435,0.2,Curve 155,Length 400
7560,0.3847744191302552,smooth,Curve 156,Length 400
7561,0.6550313397175801,0.05,Curve 156,Length 400
7562,0.596268442288784,0.1,Curve 156,Length 400
7563,0.4366430602772058,0.15,Curve 156,Length 400
7564,0.471345854420165,0.2,Curve 156,Length 400
7570,0.5039735253120424,smooth,Curve 157,Length 400
7571,0.854860447100562,0.05,Curve 157,Length 400
7572,0.7427919702759553,0.1,Curve 157,Length 400
7573,0.6048591213159747,0.15,Curve 157,Length 400
7574,0.5462671080861055,0.2,Curve 157,Length 400
7580,0.4319802472398012,smooth,Curve 158,Length 400
7581,0.7628915055888037,0.05,Curve 158,Length 400
7582,0.6607402202711755,0.1,Curve 158,Length 400
7583,0.5973103444974648,0.15,Curve 158,Length 400
7584,0.565370518945991,0.2,Curve 158,Length 400
7590,0.4241447955462878,smooth,Curve 159,Length 400
7591,0.8077614628459773,0.05,Curve 159,Length 400
7592,0.6843499974330115,0.1,Curve 159,Length 400
7593,0.596569680598663,0.15,Curve 159,Length 400
7594,0.4929135969834894,0.2,Curve 159,Length 400
7600,0.4302575452622879,smooth,Curve 160,Length 400
7601,0.759136311748349,0.05,Curve 160,Length 400
7602,0.6217549452838624,0.1,Curve 160,Length 400
7603,0.5326767153277262,0.15,Curve 160,Length 400
7604,0.4616231329127545,0.2,Curve 160,Length 400
7610,0.6041907378606806,smooth,Curve 161,Length 400
7611,0.7680497479267253,0.05,Curve 161,Length 400
7612,0.7153517968663751,0.1,Curve 161,Length 400
7613,0.6031314998034399,0.15,Curve 161,Length 400
7614,0.5344324701891932,0.2,Curve 161,Length 400
7620,0.3920664786688488,smooth,Curve 162,Length 400
7621,0.7226684038954312,0.05,Curve 162,Length 400
7622,0.609276330317527,0.1,Curve 162,Length 400
7623,0.4761303446662522,0.15,Curve 162,Length 400
7624,0.4430443804451529,0.2,Curve 162,Length 400
7630,0.3191545404389092,smooth,Curve 163,Length 400
7631,0.7222816007071464,0.05,Curve 163,Length 400
7632,0.5275327066981124,0.1,Curve 163,Length 400
7633,0.4546580933192634,0.15,Curve 163,Length 400
7634,0.435193651567824,0.2,Curve 163,Length 400
7640,0.4425446455304231,smooth,Curve 164,Length 400
7641,0.8272367263369267,0.05,Curve 164,Length 400
7642,0.664134070144043,0.1,Curve 164,Length 400
7643,0.5575288683331818,0.15,Curve 164,Length 400
7644,0.4719388010730251,0.2,Curve 164,Length 400
7650,0.5498105286738895,smooth,Curve 165,Length 400
7651,0.837078359397944,0.05,Curve 165,Length 400
7652,0.6249797628485377,0.1,Curve 165,Length 400
7653,0.631080325244229,0.15,Curve 165,Length 400
7654,0.4407843200111885,0.2,Curve 165,Length 400
7660,0.435101574683588,smooth,Curve 166,Length 400
7661,0.7637916143747656,0.05,Curve 166,Length 400
7662,0.6269328687960961,0.1,Curve 166,Length 400
7663,0.5171812970208137,0.15,Curve 166,Length 400
7664,0.5225621050086601,0.2,Curve 166,Length 400
7670,0.4955040248207265,smooth,Curve 167,Length 400
7671,0.781620554080826,0.05,Curve 167,Length 400
7672,0.7237633564179916,0.1,Curve 167,Length 400
7673,0.6415029134333291,0.15,Curve 167,Length 400
7674,0.5136505562034002,0.2,Curve 167,Length 400
7680,0.4738753753423755,smooth,Curve 168,Length 400
7681,0.8352590225429666,0.05,Curve 168,Length 400
7682,0.7050197815799258,0.1,Curve 168,Length 400
7683,0.6010813070477076,0.15,Curve 168,Length 400
7684,0.5857181996228338,0.2,Curve 168,Length 400
7690,0.4624763305271164,smooth,Curve 169,Length 400
7691,0.7533634076560682,0.05,Curve 169,Length 400
7692,0.6724649264482034,0.1,Curve 169,Length 400
7693,0.6028286856610594,0.15,Curve 169,Length 400
7694,0.4744045238245152,0.2,Curve 169,Length 400
7700,0.5395221011509925,smooth,Curve 170,Length 400
7701,0.7808786176989104,0.05,Curve 170,Length 400
7702,0.6683984815222681,0.1,Curve 170,Length 400
7703,0.5901418308712485,0.15,Curve 170,Length 400
7704,0.4853519410358182,0.2,Curve 170,Length 400
7710,0.5399671400223277,smooth,Curve 171,Length 400
7711,0.824922974892527,0.05,Curve 171,Length 400
7712,0.6816632963442437,0.1,Curve 171,Length 400
7713,0.5701051280147628,0.15,Curve 171,Length 400
7714,0.4735191100267086,0.2,Curve 171,Length 400
7720,0.3458541052153831,smooth,Curve 172,Length 400
7721,0.7412301706863152,0.05,Curve 172,Length 400
7722,0.6588657283339828,0.1,Curve 172,Length 400
7723,0.4970853552306432,0.15,Curve 172,Length 400
7724,0.393103626760288,0.2,Curve 172,Length 400
7730,0.3297984275160072,smooth,Curve 173,Length 400
7731,0.7712692105035738,0.05,Curve 173,Length 400
7732,0.635505761810915,0.1,Curve 173,Length 400
7733,0.5758678162865913,0.15,Curve 173,Length 400
7734,0.4628642992786177,0.2,Curve 173,Length 400
7740,0.4733773234782936,smooth,Curve 174,Length 400
7741,0.7970750959007015,0.05,Curve 174,Length 400
7742,0.6533078621058872,0.1,Curve 174,Length 400
7743,0.6108057450526816,0.15,Curve 174,Length 400
7744,0.4771103834332579,0.2,Curve 174,Length 400
7750,0.4503914879031118,smooth,Curve 175,Length 400
7751,0.8222695059029064,0.05,Curve 175,Length 400
7752,0.7285393505088168,0.1,Curve 175,Length 400
7753,0.4926526645974825,0.15,Curve 175,Length 400
7754,0.5466815957221526,0.2,Curve 175,Length 400
7760,0.5513477581833219,smooth,Curve 176,Length 400
7761,0.80043666052042,0.05,Curve 176,Length 400
7762,0.6765321357194846,0.1,Curve 176,Length 400
7763,0.5566712417969322,0.15,Curve 176,Length 400
7764,0.446903817607617,0.2,Curve 176,Length 400
7770,0.4823532326648686,smooth,Curve 177,Length 400
7771,0.7776979585626359,0.05,Curve 177,Length 400
7772,0.6335888054001446,0.1,Curve 177,Length 400
7773,0.6119210208742055,0.15,Curve 177,Length 400
7774,0.544539837401677,0.2,Curve 177,Length 400
7780,0.4104645934849377,smooth,Curve 178,Length 400
7781,0.8057095081943575,0.05,Curve 178,Length 400
7782,0.7093775060200671,0.1,Curve 178,Length 400
7783,0.6185602112871651,0.15,Curve 178,Length 400
7784,0.4784257539613424,0.2,Curve 178,Length 400
7790,0.4864801856148538,smooth,Curve 179,Length 400
7791,0.8385584414608401,0.05,Curve 179,Length 400
7792,0.7267541170475492,0.1,Curve 179,Length 400
7793,0.5897224783605804,0.15,Curve 179,Length 400
7794,0.5255332889012659,0.2,Curve 179,Length 400
7800,0.4218831960104781,smooth,Curve 180,Length 400
7801,0.795505221967187,0.05,Curve 180,Length 400
7802,0.6450586963378021,0.1,Curve 180,Length 400
7803,0.5534431065056041,0.15,Curve 180,Length 400
7804,0.5029093840481558,0.2,Curve 180,Length 400
7810,0.627645141983683,smooth,Curve 181,Length 400
7811,0.7939266418594093,0.05,Curve 181,Length 400
7812,0.7231812949033231,0.1,Curve 181,Length 400
7813,0.6495758654375503,0.15,Curve 181,Length 400
7814,0.5617102754505333,0.2,Curve 181,Length 400
7820,0.4206218313736113,smooth,Curve 182,Length 400
7821,0.8034433871262624,0.05,Curve 182,Length 400
7822,0.6989511201443691,0.1,Curve 182,Length 400
7823,0.6010160263050924,0.15,Curve 182,Length 400
7824,0.4914908617752118,0.2,Curve 182,Length 400
7830,0.4925125514798444,smooth,Curve 183,Length 400
7831,0.7442367440455413,0.05,Curve 183,Length 400
7832,0.6717391548902041,0.1,Curve 183,Length 400
7833,0.6374188290706039,0.15,Curve 183,Length 400
7834,0.5296207068538309,0.2,Curve 183,Length 400
7840,0.363617217716115,smooth,Curve 184,Length 400
7841,0.7613526114596874,0.05,Curve 184,Length 400
7842,0.6512405618525859,0.1,Curve 184,Length 400
7843,0.5860080713972051,0.15,Curve 184,Length 400
7844,0.4100958945226928,0.2,Curve 184,Length 400
7850,0.4647141027425769,smooth,Curve 185,Length 400
7851,0.7485267188103543,0.05,Curve 185,Length 400
7852,0.7227443090021509,0.1,Curve 185,Length 400
7853,0.5862118517261881,0.15,Curve 185,Length 400
7854,0.4807409186177892,0.2,Curve 185,Length 400
7860,0.5173266581287431,smooth,Curve 186,Length 400
7861,0.7693123531560403,0.05,Curve 186,Length 400
7862,0.6768068573236363,0.1,Curve 186,Length 400
7863,0.5751616833352433,0.15,Curve 186,Length 400
7864,0.4563927713722593,0.2,Curve 186,Length 400
7870,0.6227499467443405,smooth,Curve 187,Length 400
7871,0.834395362931837,0.05,Curve 187,Length 400
7872,0.7680236723404589,0.1,Curve 187,Length 400
