,Noise,AMI score,Name,Length
3553,0.15,0.5413096921662378,Curve 110,Length 400
3554,0.2,0.5053106170112305,Curve 110,Length 400
3555,smooth,0.5547425490195326,Curve 111,Length 400
3556,0.05,0.7452973151776898,Curve 111,Length 400
3557,0.1,0.7371282263206134,Curve 111,Length 400
3558,0.15,0.5839046667757596,Curve 111,Length 400
3559,0.2,0.6109279528909087,Curve 111,Length 400
3560,smooth,0.5445651666775566,Curve 112,Length 400
3561,0.05,0.7671377566519592,Curve 112,Length 400
3562,0.1,0.74418774890887,Curve 112,Length 400
3563,0.15,0.5929600940016473,Curve 112,Length 400
3564,0.2,0.6435512168886068,Curve 112,Length 400
3565,smooth,0.4716472441983966,Curve 113,Length 400
3566,0.05,0.5675788287238959,Curve 113,Length 400
3567,0.1,0.4870393107199472,Curve 113,Length 400
3568,0.15,0.4762784253262235,Curve 113,Length 400
3569,0.2,0.537465263202009,Curve 113,Length 400
3570,smooth,0.5382203918957419,Curve 114,Length 400
3571,0.05,0.6961048395414745,Curve 114,Length 400
3572,0.1,0.6265393097176735,Curve 114,Length 400
3573,0.15,0.575558370314537,Curve 114,Length 400
3574,0.2,0.5417566062277306,Curve 114,Length 400
3575,smooth,0.7097072293935376,Curve 115,Length 400
3576,0.05,0.7959352945091909,Curve 115,Length 400
3577,0.1,0.7258652149985803,Curve 115,Length 400
3578,0.15,0.7077458937151103,Curve 115,Length 400
3579,0.2,0.6520118715681319,Curve 115,Length 400
3580,smooth,0.6416858802157076,Curve 116,Length 400
3581,0.05,0.837156770083702,Curve 116,Length 400
3582,0.1,0.7502028856619924,Curve 116,Length 400
3583,0.15,0.6488186322255357,Curve 116,Length 400
3584,0.2,0.679501289245219,Curve 116,Length 400
3585,smooth,0.6522034809813242,Curve 117,Length 400
3586,0.05,0.7093180414218377,Curve 117,Length 400
3587,0.1,0.663669063572839,Curve 117,Length 400
3588,0.15,0.5733205275271019,Curve 117,Length 400
3589,0.2,0.5572073100911269,Curve 117,Length 400
3590,smooth,0.531950580385421,Curve 118,Length 400
3591,0.05,0.6628446815025063,Curve 118,Length 400
3592,0.1,0.5033795314879017,Curve 118,Length 400
3593,0.15,0.4647174908508629,Curve 118,Length 400
3594,0.2,0.473303448143038,Curve 118,Length 400
3595,smooth,0.6634079917971244,Curve 119,Length 400
3596,0.05,0.8476260328666426,Curve 119,Length 400
3597,0.1,0.7393740633496344,Curve 119,Length 400
3598,0.15,0.6818505864081867,Curve 119,Length 400
3599,0.2,0.6207402763586376,Curve 119,Length 400
3600,smooth,0.6844331721545694,Curve 120,Length 400
3601,0.05,0.801884005936221,Curve 120,Length 400
3602,0.1,0.7823187830374634,Curve 120,Length 400
3603,0.15,0.6939826919452128,Curve 120,Length 400
3604,0.2,0.6491950530933385,Curve 120,Length 400
3605,smooth,0.6846746517606954,Curve 121,Length 400
3606,0.05,0.817184771921903,Curve 121,Length 400
3607,0.1,0.7742834808828697,Curve 121,Length 400
3608,0.15,0.6908833762624879,Curve 121,Length 400
3609,0.2,0.6090351677110311,Curve 121,Length 400
3610,smooth,0.52463648347214,Curve 122,Length 400
3611,0.05,0.6298758748369608,Curve 122,Length 400
3612,0.1,0.5574174022837155,Curve 122,Length 400
3613,0.15,0.4986632414067656,Curve 122,Length 400
3614,0.2,0.5451284993867345,Curve 122,Length 400
3615,smooth,0.446159691093298,Curve 123,Length 400
3616,0.05,0.6544105095193645,Curve 123,Length 400
3617,0.1,0.5375520632383802,Curve 123,Length 400
3618,0.15,0.4284863039048051,Curve 123,Length 400
3619,0.2,0.479373131558245,Curve 123,Length 400
3620,smooth,0.566393805192379,Curve 124,Length 400
3621,0.05,0.7505226119404056,Curve 124,Length 400
3622,0.1,0.6237796688948203,Curve 124,Length 400
3623,0.15,0.6835134897659356,Curve 124,Length 400
3624,0.2,0.625363856293015,Curve 124,Length 400
3625,smooth,0.6706348767604664,Curve 125,Length 400
3626,0.05,0.8453869681114776,Curve 125,Length 400
3627,0.1,0.6759661275976077,Curve 125,Length 400
3628,0.15,0.6671143516106761,Curve 125,Length 400
3629,0.2,0.6103820429153297,Curve 125,Length 400
3630,smooth,0.5096783236440647,Curve 126,Length 400
3631,0.05,0.7233655996627746,Curve 126,Length 400
3632,0.1,0.686765788498074,Curve 126,Length 400
3633,0.15,0.6453483694612157,Curve 126,Length 400
3634,0.2,0.5075891640958586,Curve 126,Length 400
3635,smooth,0.6299063286837394,Curve 127,Length 400
3636,0.05,0.7080873469821511,Curve 127,Length 400
3637,0.1,0.6050795408492783,Curve 127,Length 400
3638,0.15,0.6072543778426639,Curve 127,Length 400
3639,0.2,0.5648924958747708,Curve 127,Length 400
3640,smooth,0.4677635279483052,Curve 128,Length 400
3641,0.05,0.535548087681242,Curve 128,Length 400
3642,0.1,0.4765573483633035,Curve 128,Length 400
3643,0.15,0.5659205565799048,Curve 128,Length 400
3644,0.2,0.3075940885395948,Curve 128,Length 400
3645,smooth,0.5025446788379336,Curve 129,Length 400
3646,0.05,0.81980380593547,Curve 129,Length 400
3647,0.1,0.4356943932379731,Curve 129,Length 400
3648,0.15,0.6294934659867174,Curve 129,Length 400
3649,0.2,0.4815895296454196,Curve 129,Length 400
3650,smooth,0.5831782660853174,Curve 130,Length 400
3651,0.05,0.7246755908955883,Curve 130,Length 400
3652,0.1,0.6510507873180812,Curve 130,Length 400
3653,0.15,0.633480887838427,Curve 130,Length 400
3654,0.2,0.6279099945546148,Curve 130,Length 400
3655,smooth,0.4388223894405139,Curve 131,Length 400
3656,0.05,0.6246795310377824,Curve 131,Length 400
3657,0.1,0.4903589013631008,Curve 131,Length 400
3658,0.15,0.4282069767889555,Curve 131,Length 400
3659,0.2,0.4366663255500473,Curve 131,Length 400
3660,smooth,0.42098282168812,Curve 132,Length 400
3661,0.05,0.6273693835676769,Curve 132,Length 400
3662,0.1,0.5553072096176954,Curve 132,Length 400
3663,0.15,0.4063759637969367,Curve 132,Length 400
3664,0.2,0.4627873868937112,Curve 132,Length 400
3665,smooth,0.5542273351536812,Curve 133,Length 400
3666,0.05,0.7249092048615908,Curve 133,Length 400
3667,0.1,0.6156444296075575,Curve 133,Length 400
3668,0.15,0.671578108694141,Curve 133,Length 400
3669,0.2,0.5931946488728339,Curve 133,Length 400
3670,smooth,0.675147068422061,Curve 134,Length 400
3671,0.05,0.7698618932584843,Curve 134,Length 400
3672,0.1,0.6548735323841091,Curve 134,Length 400
3673,0.15,0.612295072747691,Curve 134,Length 400
3674,0.2,0.5729615634357157,Curve 134,Length 400
3675,smooth,0.49119677880543,Curve 135,Length 400
3676,0.05,0.6945059354115376,Curve 135,Length 400
3677,0.1,0.611635724192178,Curve 135,Length 400
3678,0.15,0.5100412354884866,Curve 135,Length 400
3679,0.2,0.4535148446162488,Curve 135,Length 400
3680,smooth,0.518525395632956,Curve 136,Length 400
3681,0.05,0.7560303680445165,Curve 136,Length 400
3682,0.1,0.667901564276383,Curve 136,Length 400
3683,0.15,0.595355986296544,Curve 136,Length 400
3684,0.2,0.5500900040120801,Curve 136,Length 400
3685,smooth,0.5773264660192847,Curve 137,Length 400
3686,0.05,0.7254065075608441,Curve 137,Length 400
3687,0.1,0.5807079246121598,Curve 137,Length 400
3688,0.15,0.6288537299777905,Curve 137,Length 400
3689,0.2,0.6904440576947416,Curve 137,Length 400
3690,smooth,0.5340309730449073,Curve 138,Length 400
3691,0.05,0.796911520321873,Curve 138,Length 400
3692,0.1,0.674214502835769,Curve 138,Length 400
3693,0.15,0.5508812161853011,Curve 138,Length 400
3694,0.2,0.5748038986848619,Curve 138,Length 400
3695,smooth,0.6256067759247278,Curve 139,Length 400
3696,0.05,0.8499787101561556,Curve 139,Length 400
3697,0.1,0.8049489663441564,Curve 139,Length 400
3698,0.15,0.6518814627008008,Curve 139,Length 400
3699,0.2,0.5913738475142418,Curve 139,Length 400
3700,smooth,0.5831930219320334,Curve 140,Length 400
3701,0.05,0.8227206822648188,Curve 140,Length 400
3702,0.1,0.7191810767186397,Curve 140,Length 400
3703,0.15,0.6109783392225113,Curve 140,Length 400
3704,0.2,0.6106421896630829,Curve 140,Length 400
3705,smooth,0.4992330665335661,Curve 141,Length 400
3706,0.05,0.6227822893160683,Curve 141,Length 400
3707,0.1,0.5291733440551617,Curve 141,Length 400
3708,0.15,0.5832225627292565,Curve 141,Length 400
3709,0.2,0.5111832679441992,Curve 141,Length 400
3710,smooth,0.5921980876302266,Curve 142,Length 400
3711,0.05,0.7771260572370232,Curve 142,Length 400
3712,0.1,0.6227115114681465,Curve 142,Length 400
3713,0.15,0.667125492562589,Curve 142,Length 400
3714,0.2,0.5613558948200318,Curve 142,Length 400
3715,smooth,0.6011124255457955,Curve 143,Length 400
3716,0.05,0.6352778808417759,Curve 143,Length 400
3717,0.1,0.736385382031643,Curve 143,Length 400
3718,0.15,0.6501759249033877,Curve 143,Length 400
3719,0.2,0.497196962160555,Curve 143,Length 400
3720,smooth,0.4996275135508516,Curve 144,Length 400
3721,0.05,0.8015818479513392,Curve 144,Length 400
3722,0.1,0.632403299212125,Curve 144,Length 400
3723,0.15,0.6059029657625423,Curve 144,Length 400
3724,0.2,0.5701539987376717,Curve 144,Length 400
3725,smooth,0.7271068364261858,Curve 145,Length 400
3726,0.05,0.8049461275932442,Curve 145,Length 400
3727,0.1,0.7435140477692364,Curve 145,Length 400
3728,0.15,0.6881878326754948,Curve 145,Length 400
3729,0.2,0.7119791810161321,Curve 145,Length 400
3730,smooth,0.6345366941077716,Curve 146,Length 400
3731,0.05,0.76903466195457,Curve 146,Length 400
3732,0.1,0.6728929116981592,Curve 146,Length 400
3733,0.15,0.659487177044581,Curve 146,Length 400
3734,0.2,0.4588490291250888,Curve 146,Length 400
3735,smooth,0.4639507110692664,Curve 147,Length 400
3736,0.05,0.5839962025870556,Curve 147,Length 400
3737,0.1,0.5646352362407948,Curve 147,Length 400
3738,0.15,0.4788520705990241,Curve 147,Length 400
3739,0.2,0.4879517592484939,Curve 147,Length 400
3740,smooth,0.5054132530452414,Curve 148,Length 400
3741,0.05,0.6419403118220788,Curve 148,Length 400
3742,0.1,0.5178538081078252,Curve 148,Length 400
3743,0.15,0.5379003825285434,Curve 148,Length 400
3744,0.2,0.4045486286067452,Curve 148,Length 400
3745,smooth,0.5409180998973177,Curve 149,Length 400
3746,0.05,0.6001925429178906,Curve 149,Length 400
3747,0.1,0.5739744235759875,Curve 149,Length 400
3748,0.15,0.4986529415853515,Curve 149,Length 400
3749,0.2,0.5353213977600496,Curve 149,Length 400
3750,smooth,0.4456231821465966,Curve 150,Length 400
3751,0.05,0.545716882570233,Curve 150,Length 400
3752,0.1,0.5146502282285734,Curve 150,Length 400
3753,0.15,0.4480260221897801,Curve 150,Length 400
3754,0.2,0.4425248328848944,Curve 150,Length 400
3755,smooth,0.7047959268211379,Curve 151,Length 400
3756,0.05,0.7132783468840695,Curve 151,Length 400
3757,0.1,0.6092119658624823,Curve 151,Length 400
3758,0.15,0.6989537855284046,Curve 151,Length 400
3759,0.2,0.6212273541580026,Curve 151,Length 400
3760,smooth,0.5736221216332159,Curve 152,Length 400
3761,0.05,0.7825674795902732,Curve 152,Length 400
3762,0.1,0.7396708260802591,Curve 152,Length 400
3763,0.15,0.685707689736619,Curve 152,Length 400
3764,0.2,0.6187854774613042,Curve 152,Length 400
3765,smooth,0.5694516479271734,Curve 153,Length 400
3766,0.05,0.7857085357979134,Curve 153,Length 400
3767,0.1,0.6834755432285115,Curve 153,Length 400
3768,0.15,0.638628928816733,Curve 153,Length 400
3769,0.2,0.6468813498052453,Curve 153,Length 400
3770,smooth,0.6657244957994589,Curve 154,Length 400
3771,0.05,0.7306766876174298,Curve 154,Length 400
3772,0.1,0.640558196726355,Curve 154,Length 400
3773,0.15,0.6763652197989387,Curve 154,Length 400
3774,0.2,0.6615108835421416,Curve 154,Length 400
3775,smooth,0.6426600436993887,Curve 155,Length 400
3776,0.05,0.7100821857877185,Curve 155,Length 400
3777,0.1,0.7091110596213785,Curve 155,Length 400
3778,0.15,0.6664873562980038,Curve 155,Length 400
3779,0.2,0.6290245621140695,Curve 155,Length 400
3780,smooth,0.4359585188504272,Curve 156,Length 400
3781,0.05,0.4241223746810882,Curve 156,Length 400
3782,0.1,0.3976333946644608,Curve 156,Length 400
3783,0.15,0.3542269736465429,Curve 156,Length 400
3784,0.2,0.417556132177439,Curve 156,Length 400
3785,smooth,0.5760153084347183,Curve 157,Length 400
3786,0.05,0.6848567178854446,Curve 157,Length 400
3787,0.1,0.6930323642378121,Curve 157,Length 400
3788,0.15,0.624839273772763,Curve 157,Length 400
3789,0.2,0.6028675363646961,Curve 157,Length 400
3790,smooth,0.38894673273264,Curve 158,Length 400
3791,0.05,0.5558485171839765,Curve 158,Length 400
3792,0.1,0.5162990364086376,Curve 158,Length 400
3793,0.15,0.4615542535623969,Curve 158,Length 400
3794,0.2,0.5637273921022691,Curve 158,Length 400
3795,smooth,0.5490421335497838,Curve 159,Length 400
3796,0.05,0.7119998773525307,Curve 159,Length 400
3797,0.1,0.6714251768605614,Curve 159,Length 400
3798,0.15,0.5853263085737317,Curve 159,Length 400
3799,0.2,0.6048927555614573,Curve 159,Length 400
3800,smooth,0.48902587874972,Curve 160,Length 400
3801,0.05,0.658689989462914,Curve 160,Length 400
3802,0.1,0.590238340385739,Curve 160,Length 400
3803,0.15,0.5572269937564549,Curve 160,Length 400
3804,0.2,0.5194007013528418,Curve 160,Length 400
3805,smooth,0.6041940606158954,Curve 161,Length 400
3806,0.05,0.6815384163122403,Curve 161,Length 400
3807,0.1,0.6692723964358469,Curve 161,Length 400
3808,0.15,0.6106749259589532,Curve 161,Length 400
3809,0.2,0.6717429838468396,Curve 161,Length 400
3810,smooth,0.6617901211219837,Curve 162,Length 400
3811,0.05,0.7392444481488452,Curve 162,Length 400
3812,0.1,0.7382688946360718,Curve 162,Length 400
3813,0.15,0.6132374990746391,Curve 162,Length 400
3814,0.2,0.615556391749928,Curve 162,Length 400
3815,smooth,0.4576064390946399,Curve 163,Length 400
3816,0.05,0.6254275209751999,Curve 163,Length 400
3817,0.1,0.522762855929995,Curve 163,Length 400
3818,0.15,0.4495841455997047,Curve 163,Length 400
3819,0.2,0.5088260847849866,Curve 163,Length 400
3820,smooth,0.5346015016646947,Curve 164,Length 400
3821,0.05,0.768647364186996,Curve 164,Length 400
3822,0.1,0.7251823933700702,Curve 164,Length 400
3823,0.15,0.5912141452474963,Curve 164,Length 400
3824,0.2,0.524931689727675,Curve 164,Length 400
3825,smooth,0.4720650404196474,Curve 165,Length 400
3826,0.05,0.7468532231236175,Curve 165,Length 400
3827,0.1,0.4698980007222547,Curve 165,Length 400
3828,0.15,0.5667963875104457,Curve 165,Length 400
3829,0.2,0.4565871397418087,Curve 165,Length 400
3830,smooth,0.5961370658779063,Curve 166,Length 400
3831,0.05,0.8210829150788526,Curve 166,Length 400
3832,0.1,0.761591083039507,Curve 166,Length 400
3833,0.15,0.7453866997073679,Curve 166,Length 400
3834,0.2,0.6524545898616827,Curve 166,Length 400
3835,smooth,0.5273349779710717,Curve 167,Length 400
3836,0.05,0.749369354027422,Curve 167,Length 400
3837,0.1,0.6029485810387131,Curve 167,Length 400
3838,0.15,0.5092721925674009,Curve 167,Length 400
3839,0.2,0.4340087352850823,Curve 167,Length 400
3840,smooth,0.4830775949685167,Curve 168,Length 400
3841,0.05,0.7223675761182363,Curve 168,Length 400
3842,0.1,0.6672238653226206,Curve 168,Length 400
3843,0.15,0.5698736035423396,Curve 168,Length 400
3844,0.2,0.5817283527751658,Curve 168,Length 400
3845,smooth,0.424217584112591,Curve 169,Length 400
3846,0.05,0.5652322766229004,Curve 169,Length 400
3847,0.1,0.5035289001612224,Curve 169,Length 400
3848,0.15,0.4517836218716067,Curve 169,Length 400
3849,0.2,0.3367620832567369,Curve 169,Length 400
3850,smooth,0.5743162557326493,Curve 170,Length 400
3851,0.05,0.5968751420679033,Curve 170,Length 400
3852,0.1,0.5487660044295583,Curve 170,Length 400
3853,0.15,0.507289766964863,Curve 170,Length 400
3854,0.2,0.3564464770739453,Curve 170,Length 400
3855,smooth,0.6028775034266978,Curve 171,Length 400
3856,0.05,0.8643943452757223,Curve 171,Length 400
3857,0.1,0.6971685103224374,Curve 171,Length 400
3858,0.15,0.6247277117758295,Curve 171,Length 400
3859,0.2,0.631185276682543,Curve 171,Length 400
3860,smooth,0.5187260223322913,Curve 172,Length 400
3861,0.05,0.722212304852931,Curve 172,Length 400
3862,0.1,0.5307447686488328,Curve 172,Length 400
3863,0.15,0.5304124244272633,Curve 172,Length 400
3864,0.2,0.4434521099135876,Curve 172,Length 400
3865,smooth,0.4353819674063624,Curve 173,Length 400
3866,0.05,0.6615129708020587,Curve 173,Length 400
3867,0.1,0.5393614392462034,Curve 173,Length 400
3868,0.15,0.4610113731779196,Curve 173,Length 400
3869,0.2,0.4917008386351809,Curve 173,Length 400
3870,smooth,0.4855462157398482,Curve 174,Length 400
3871,0.05,0.5376210829325364,Curve 174,Length 400
3872,0.1,0.4988122816366205,Curve 174,Length 400
3873,0.15,0.5449788884871496,Curve 174,Length 400
3874,0.2,0.4815684461071718,Curve 174,Length 400
3875,smooth,0.440275249762166,Curve 175,Length 400
3876,0.05,0.7376719510668909,Curve 175,Length 400
3877,0.1,0.5315344850744123,Curve 175,Length 400
3878,0.15,0.4619669032745239,Curve 175,Length 400
3879,0.2,0.4823649567913484,Curve 175,Length 400
3880,smooth,0.6542681361441146,Curve 176,Length 400
3881,0.05,0.8224440038021249,Curve 176,Length 400
3882,0.1,0.7014519738992312,Curve 176,Length 400
3883,0.15,0.6773494826304549,Curve 176,Length 400
3884,0.2,0.5913750561426568,Curve 176,Length 400
3885,smooth,0.541433045451204,Curve 177,Length 400
3886,0.05,0.6363997302849244,Curve 177,Length 400
3887,0.1,0.5383932547583489,Curve 177,Length 400
3888,0.15,0.5298691404428524,Curve 177,Length 400
3889,0.2,0.4889954073656448,Curve 177,Length 400
3890,smooth,0.4612478415938985,Curve 178,Length 400
3891,0.05,0.6734135302468799,Curve 178,Length 400
3892,0.1,0.5344172719631353,Curve 178,Length 400
3893,0.15,0.6318634137272023,Curve 178,Length 400
3894,0.2,0.57390227069411,Curve 178,Length 400
3895,smooth,0.5334878144121339,Curve 179,Length 400
3896,0.05,0.7002468457954475,Curve 179,Length 400
3897,0.1,0.6754129201931616,Curve 179,Length 400
3898,0.15,0.5750590987007047,Curve 179,Length 400
3899,0.2,0.5604608829087582,Curve 179,Length 400
3900,smooth,0.545875920439503,Curve 180,Length 400
3901,0.05,0.7459406338297836,Curve 180,Length 400
3902,0.1,0.637564545795852,Curve 180,Length 400
3903,0.15,0.5731196168926925,Curve 180,Length 400
3904,0.2,0.4923991347348317,Curve 180,Length 400
3905,smooth,0.6337410238678216,Curve 181,Length 400
3906,0.05,0.7469456587821838,Curve 181,Length 400
3907,0.1,0.7543861287299067,Curve 181,Length 400
3908,0.15,0.6521579705208089,Curve 181,Length 400
3909,0.2,0.610655239298366,Curve 181,Length 400
3910,smooth,0.567397901596076,Curve 182,Length 400
3911,0.05,0.7512660705399307,Curve 182,Length 400
3912,0.1,0.7347044127137669,Curve 182,Length 400
3913,0.15,0.6401930374486664,Curve 182,Length 400
3914,0.2,0.618553381095928,Curve 182,Length 400
3915,smooth,0.5059247249508846,Curve 183,Length 400
3916,0.05,0.601941700591788,Curve 183,Length 400
3917,0.1,0.6138830841755314,Curve 183,Length 400
3918,0.15,0.4759257673429272,Curve 183,Length 400
3919,0.2,0.5033015749740649,Curve 183,Length 400
3920,smooth,0.5169815879314098,Curve 184,Length 400
3921,0.05,0.6296896097173936,Curve 184,Length 400
3922,0.1,0.5544957803199698,Curve 184,Length 400
3923,0.15,0.5512855839629176,Curve 184,Length 400
3924,0.2,0.4233702034315076,Curve 184,Length 400
3925,smooth,0.6826691698334145,Curve 185,Length 400
3926,0.05,0.7436833180667225,Curve 185,Length 400
3927,0.1,0.7068699240006683,Curve 185,Length 400
3928,0.15,0.6238735101744117,Curve 185,Length 400
3929,0.2,0.6134049670708128,Curve 185,Length 400
3930,smooth,0.6703882392607435,Curve 186,Length 400
3931,0.05,0.8069186438188828,Curve 186,Length 400
3932,0.1,0.7207059132350147,Curve 186,Length 400
3933,0.15,0.6752121507410642,Curve 186,Length 400
3934,0.2,0.5885159453747096,Curve 186,Length 400
3935,smooth,0.573659756461177,Curve 187,Length 400
3936,0.05,0.7564961377800601,Curve 187,Length 400
3937,0.1,0.7353595532774225,Curve 187,Length 400
3938,0.15,0.7082962255023861,Curve 187,Length 400
3939,0.2,0.5342661629557748,Curve 187,Length 400
3940,smooth,0.6807001794696971,Curve 188,Length 400
3941,0.05,0.8425587803383413,Curve 188,Length 400
3942,0.1,0.7659009839664924,Curve 188,Length 400
3943,0.15,0.7567944039061195,Curve 188,Length 400
3944,0.2,0.6198044488273285,Curve 188,Length 400
3945,smooth,0.7084833970936013,Curve 189,Length 400
