individual,time,x,y,cov,trv,rel,lbl
4,4447.164363,42.402173,4.30934303,9.63310215,0.45852121,30.00588702,6
4,4450.194537,42.81589443,4.25722947,9.68893225,0.45932407,30.2787641,6
4,4453.194708,43.28004325,4.54644427,9.66570185,0.45969861,30.54981964,6
4,4456.19488,43.69740833,4.69414469,9.6818568,0.46052771,30.81465402,6
4,4459.227053,44.0319931,4.81487688,9.70659804,0.46163496,31.07631144,6
4,4462.227225,44.2990573,5.10078532,9.70298802,0.46194311,31.33715307,6
4,4465.260398,44.63921394,5.36311483,9.71223517,0.46204453,31.59440114,6
4,4468.293572,44.98989171,5.70034092,9.72006339,0.46243147,31.84820882,6
4,4471.326745,45.3341512,6.01522873,9.73813111,0.46274377,32.09690861,6
4,4474.358919,45.67382115,6.31666579,9.76355707,0.46237918,32.34119568,6
4,4477.36009,45.99494484,6.69205642,9.7949302,0.46239522,32.58216105,6
4,4480.396264,46.37817675,6.98058617,9.83119066,0.4624944,32.81727178,6
4,4483.398436,46.65729973,7.31542998,9.87501448,0.464381,33.0485246,6
4,4486.424609,46.84609302,7.49383828,9.91223556,0.4642678,33.27510665,6
4,4489.42478,47.15214437,7.73272763,9.96482063,0.46773199,33.49903489,6
4,4492.424952,47.45050138,7.99549648,10.02803257,0.46988865,33.71967617,6
4,4495.425124,47.84712612,8.27516683,10.09948306,0.47005728,33.93681154,6
4,4498.457297,48.24338946,8.58142146,10.18459052,0.46980472,34.14921173,6
4,4501.457469,48.64487813,8.82214152,10.26256994,0.46942054,34.35675764,6
4,4504.490642,49.03728507,9.06930833,10.35157123,0.46927149,34.56095389,6
4,4507.490814,49.46216264,9.28690069,10.44009279,0.4692497,34.76069963,6
4,4510.491985,49.920437,9.48031529,10.52793024,0.46916851,34.95668786,6
4,4513.523159,50.40978975,9.43433489,10.53885494,0.46979567,35.14784113,6
4,4516.52333,50.89844738,9.31970971,10.53281467,0.46950299,35.33659079,6
4,4519.523502,51.48274885,9.36484084,10.58358685,0.46886561,35.52278862,6
4,4522.555676,52.00211356,9.39722116,10.63213058,0.46856161,35.70526535,6
4,4525.555847,52.4969401,9.42810524,10.68272706,0.46782056,35.88545668,6
4,4528.58802,53.03496849,9.49539468,10.75472523,0.46736298,36.06256702,6
4,4531.588192,53.54980818,9.50016523,10.81067925,0.46739402,36.23630537,6
4,4534.588364,54.05710217,9.45767822,10.85563311,0.46788766,36.40350515,6
4,4537.588535,54.52278501,9.26083548,10.84388277,0.46963664,36.56311491,6
4,4540.588707,54.92250864,9.01440808,10.81175244,0.47038069,36.71613699,6
4,4543.590878,55.22221168,8.7979575,10.78620819,0.47203778,36.86290546,6
4,4546.621052,55.52249727,8.68506993,10.79986479,0.4729732,37.00508357,6
4,4549.621223,55.94050119,8.5402181,10.8193154,0.47383338,37.14040384,6
4,4552.653397,56.31092893,8.23856557,10.78509486,0.47300085,37.26760761,6
4,4555.654569,56.67924325,7.9658299,10.76531682,0.47297261,37.38841817,6
4,4558.686742,57.10321408,7.69194445,10.75555807,0.4733427,37.50206021,6
4,4561.686913,57.45277303,7.39552758,10.73392505,0.47279804,37.6075472,6
4,4564.719087,57.71460775,7.01139759,10.68364046,0.47315123,37.70564679,6
4,4567.719258,57.99936872,6.66627488,10.65358866,0.47516614,37.79754928,6
4,4570.72043,58.26977597,6.2964431,10.62289281,0.47674547,37.8837722,6
4,4573.752604,58.54131615,5.96783026,10.60697304,0.4777697,37.9650781,6
4,4576.755775,58.89811576,5.61043004,10.59707406,0.4781203,38.04021467,6
4,4579.784949,59.1542277,5.30384928,10.59224482,0.4784144,38.10917648,6
4,4582.797121,59.51383115,4.99363374,10.59766311,0.47856781,38.17241196,6
4,4585.817294,59.8330052,4.69073123,10.60458081,0.47873305,38.229987,6
4,4588.817465,60.08117385,4.33948887,10.60342887,0.47926608,38.28209307,6
4,4591.817637,60.22360869,3.87395514,10.59039226,0.47930592,38.32960391,6
4,4594.817809,60.48356367,3.41652425,10.59605603,0.48085132,38.37332853,6
4,4597.81798,60.90075306,3.06341553,10.61775495,0.4827706,38.41195871,6
4,4600.850153,61.25479286,2.68148193,10.63885262,0.48389301,38.44386474,6
4,4603.850325,61.51230934,2.24134638,10.66212262,0.48370503,38.4696353,6
4,4606.851497,61.84277111,1.83189581,10.6943969,0.48415723,38.49044047,6
4,4609.88367,62.23351208,1.48338071,10.73237757,0.48610923,38.50612745,8
4,4612.916844,62.70729922,1.42748268,10.77069366,0.4880856,38.51516664,8
4,4615.950017,63.13401765,1.34285831,10.81597586,0.48950569,38.51520966,8
4,4618.982191,63.58639076,1.36073608,10.87415641,0.49018567,38.50847404,8
4,4621.982362,64.0299033,1.38266631,10.94422752,0.49057693,38.49496456,8
4,4624.982534,64.4520502,1.30927676,11.01378962,0.49154976,38.47361288,8
4,4628.015707,64.88302409,1.17448156,11.08359595,0.49205264,38.44252116,8
4,4631.047881,65.33269275,1.02359445,11.1578963,0.49252401,38.40110721,8
4,4634.048052,65.72180437,0.92234119,11.23602062,0.49331782,38.35011974,8
4,4637.081226,66.22868798,0.82364938,11.33788132,0.49555432,38.29137296,8
4,4640.082397,66.69403221,0.66051578,11.4270801,0.49677481,38.22928292,8
4,4643.085569,67.15160028,0.46360655,11.51340222,0.4980721,38.16017169,8
4,4646.113742,67.56065383,0.30514623,11.60216707,0.49915566,38.08412146,8
4,4649.146916,68.03947492,0.17843137,11.72022927,0.49940431,38.00133815,8
4,4652.180089,68.54084182,0.00136893,11.84076453,0.49935986,37.91087216,8
4,4655.180261,69.00403493,-0.23264582,11.94512219,0.49954571,37.81340218,8
4,4658.213435,69.38240618,-0.54895659,12.00953663,0.49934991,37.70890558,8
4,4661.245608,69.67025088,-0.9341507,12.03485888,0.50009804,37.59740878,8
4,4664.246779,69.98367455,-1.33210507,12.07053162,0.50081486,37.47984273,8
4,4667.278953,70.27609965,-1.75499791,12.09950084,0.50065688,37.35674421,8
4,4670.280125,70.35156889,-2.21244478,12.05751245,0.49878584,37.2295181,8
4,4673.281296,70.40002078,-2.72117658,12.00690543,0.49761663,37.09937449,8
4,4676.31147,70.34546305,-3.23197675,11.93892739,0.49706742,36.96697644,8
4,4679.319642,70.44445743,-3.77452887,11.91260965,0.49508496,36.83322318,8
4,4682.343815,70.61374919,-4.2908735,11.90960205,0.49393471,36.69689338,8
4,4685.343987,70.84452176,-4.78711809,11.8012394,0.49378183,36.68258067,8
4,4688.37716,70.97556559,-5.34147775,11.67041395,0.49366147,36.66836237,8
4,4691.387332,70.86277262,-5.89380348,11.49532511,0.49390973,36.6539969,8
4,4694.409505,70.73274275,-6.43941534,11.33446797,0.49520366,36.64213153,8
4,4697.409677,70.67872518,-6.97360724,11.19993236,0.49703945,36.63236427,8
4,4700.409848,70.79754769,-7.48920564,11.09614527,0.49762082,36.62360041,8
4,4703.42302,70.85994686,-7.91422991,10.99051769,0.49783487,36.61487958,8
4,4706.446193,70.89325387,-8.32919341,10.88701305,0.49826458,36.60842403,8
4,4709.448365,70.97553246,-8.78032561,10.79646104,0.4981934,36.60372994,8
4,4712.474538,70.90326829,-9.25511407,10.69782593,0.49863647,36.59993389,8
4,4715.47471,70.725556,-9.73139154,10.60496159,0.49901576,36.59982853,8
4,4718.475881,70.67345908,-10.29823151,10.54144697,0.4996019,36.60407876,8
4,4721.479053,70.85535831,-10.88251343,10.49330026,0.50007843,36.60981785,8
4,4724.508226,70.90744484,-11.47269026,10.45153672,0.50093647,36.61552785,8
4,4727.5404,70.87083479,-11.96662695,10.40425805,0.50088848,36.62310172,8
4,4730.541572,70.94217558,-12.44013726,10.36115301,0.50209571,36.63363867,8
4,4733.573745,71.02898952,-12.94555141,10.33122983,0.50242314,36.64552764,8
4,4736.574916,71.26624349,-13.39658145,10.29071023,0.50318409,36.65925899,8
4,4739.578088,71.61184765,-13.78988982,10.2416538,0.50408676,36.67343876,8
4,4742.606262,71.97950033,-14.11836653,10.18736237,0.50430239,36.68716526,8
4,4745.616434,72.3246335,-14.50975305,10.15768542,0.50402601,36.70125138,8
4,4748.639606,72.62523513,-14.95680513,10.1477716,0.50348064,36.71400911,8
4,4751.67178,72.80811404,-15.45343541,10.14788291,0.50325591,36.72519427,8
4,4754.672952,72.96511608,-15.95763928,10.15578651,0.50316802,36.73604973,8
4,4757.706125,73.15145147,-16.40860886,10.15822485,0.50286133,36.74470848,8
4,4760.739299,73.46521141,-16.86143029,10.18138663,0.50258128,36.75152453,8
4,4763.771472,73.73723755,-17.38370855,10.23158415,0.5029307,36.75419716,8
4,4766.771644,73.87651774,-17.9380499,10.28202963,0.50387379,36.75024556,8
4,4769.772815,74.04595017,-18.46604353,10.33325544,0.50459418,36.74140613,8
4,4772.775987,74.16640276,-18.95716407,10.3693306,0.50545903,36.7266028,8
4,4775.779159,74.30449858,-19.49101127,10.42992621,0.50657469,36.70636281,8
4,4778.803332,74.48103173,-20.0058787,10.49277071,0.5073837,36.67970934,8
4,4781.803504,74.59273449,-20.52074164,10.55567333,0.50787735,36.64497747,8
4,4784.803675,74.70854812,-21.02286348,10.62153106,0.5094805,36.60385313,8
4,4787.836849,74.94394553,-21.44508231,10.66481086,0.50937401,36.5543063,8
4,4790.870022,75.26124573,-21.8447347,10.71320691,0.50962813,36.49613449,8
4,4793.870193,75.53760173,-22.29381656,10.79163473,0.50981051,36.42882765,8
4,4796.902367,75.92458351,-22.74402291,10.89983035,0.51095788,36.35138492,8
4,4799.902539,76.1598752,-23.21410581,10.99962368,0.5112145,36.26286887,8
4,4802.90471,76.43262213,-23.58908197,11.05899533,0.51087284,36.16370658,8
4,4805.934884,76.68223426,-24.00181885,11.14493424,0.51073591,36.05489403,8
4,4808.935055,76.94383334,-24.37748268,11.22039229,0.51103876,35.93542004,8
4,4811.935227,77.1535476,-24.9098999,11.39615035,0.51156816,35.80573325,8
4,4814.9684,77.33354027,-25.44355338,11.58062722,0.51165761,35.66430441,8
4,4817.968572,77.67021266,-25.79422133,11.69325748,0.51161228,35.51436672,8
4,4821.000745,77.94731794,-26.08121251,11.7556297,0.51250083,35.35725369,8
4,4824.000917,78.20486942,-26.39176105,11.84222904,0.51252851,35.19283823,8
4,4827.03509,78.4980492,-26.72101964,11.97233309,0.51250588,35.01995244,8
4,4830.067264,78.73053996,-26.97452698,12.03081134,0.5117411,34.83708937,8
4,4833.100438,78.96625242,-27.2974957,12.16308821,0.51110814,34.64540533,8
5,21.383223,-0.23439246,0.29666007,3.2486981,0.30579678,3.11318192,2
5,24.415397,-0.14084465,0.63318485,3.19820921,0.30130319,3.0872379,2
5,27.416568,-0.04737751,1.00285105,3.20562514,0.30171469,3.06830091,2
5,30.41974,0.0233711,1.38587144,3.28259138,0.30038395,3.05538938,2
5,33.448913,0.17504704,1.77199527,3.35628016,0.29561379,3.04759274,2
5,36.450085,0.39575508,2.08235638,3.40032602,0.29535465,3.04329979,2
5,39.481258,0.57805807,2.43369332,3.53435952,0.29778757,3.0475337,2
5,42.48243,0.8240608,2.7033451,3.63472839,0.29972354,3.05885815,2
5,45.514603,1.21461792,2.76149819,3.57213913,0.29829861,3.07894862,2
5,48.514775,1.5932686,2.83183515,3.56293273,0.30066448,3.10206254,2
5,51.547948,2.01208881,2.95203146,3.62891002,0.2969996,3.13218767,2
5,54.581122,2.34266023,3.00581827,3.6936116,0.29264311,3.16009561,2
5,57.581294,2.74700427,2.85091009,3.62819655,0.28931193,3.18865624,2
5,60.582465,3.04514493,2.55193527,3.47438395,0.28676168,3.21254684,2
5,63.584637,3.21785575,2.18233856,3.27003617,0.2874106,3.23433225,2
5,66.61381,3.35110843,1.76117954,3.04664905,0.28575165,3.25357526,2
5,69.613982,3.51765372,1.40792213,2.9076814,0.28508754,3.27254789,2
5,72.647155,3.50883738,1.44337973,2.94770748,0.2817733,3.29402856,2
5,75.680329,3.84707159,1.32674942,3.04784978,0.27919951,3.31348364,2
5,78.712502,4.06410494,1.07363383,3.05292427,0.27526199,3.33368201,2
5,81.745676,4.05841911,0.71498408,2.91018077,0.27380168,3.35222807,2
5,84.778849,4.0575555,0.39769908,2.81144911,0.27166152,3.3676443,2
5,87.812023,3.74715354,0.03021618,2.5286559,0.26931038,3.37573101,1
5,90.812194,3.42934153,-0.29561978,2.2849118,0.26713145,3.37728748,1
5,93.813366,3.20164271,-0.41482589,2.17879536,0.2663741,3.37025239,1
5,96.815537,2.96332523,-0.52690262,2.09899044,0.26505183,3.35167624,1
5,99.844711,2.51041483,-0.69686271,2.02860038,0.26288707,3.32316352,1
5,102.854883,2.28658352,-0.73849425,2.03611593,0.26046469,3.29477954,1
5,105.877056,2.31551201,-0.74654556,2.04108637,0.25984954,3.26802963,1
5,108.877227,2.54125608,-0.71727224,2.05392996,0.25686637,3.24072136,1
5,111.910401,2.66217265,-0.74265905,2.07101646,0.25431567,3.21702118,1
5,114.910573,2.9376413,-0.57339792,2.16135698,0.25523823,3.1951028,1
5,117.942746,3.31672829,-0.35373707,2.36675643,0.25806346,3.17643592,1
5,120.942917,3.55350625,-0.27414322,2.53875522,0.26070461,3.15810904,1
5,123.976091,3.39568792,-0.33793036,2.46402489,0.26368977,3.13803104,1
5,126.978263,3.35935991,-0.42597672,2.4549844,0.2668887,3.12048479,1
5,130.009436,3.10927984,-0.56360552,2.34452893,0.26971102,3.10538604,1
5,133.04161,3.08403995,-0.5771468,2.36295635,0.27151369,3.09497065,1
5,136.041781,3.06295105,-0.73515437,2.36063261,0.27224162,3.08915486,1
5,139.073955,3.12800704,-0.81687651,2.41032364,0.2694895,3.08120828,1
5,142.074126,3.12492348,-0.76429847,2.44213493,0.26738196,3.07803774,1
5,145.074298,3.21710954,-0.99297776,2.51259927,0.26878472,3.077419,1
5,148.075469,3.05465515,-1.37656873,2.48509944,0.26597631,3.07510265,1
5,151.107643,2.88265625,-1.78265794,2.48836218,0.26460755,3.06906985,1
5,154.140816,2.58797089,-2.19680481,2.46821917,0.26605163,3.05943577,1
5,157.17399,2.2643768,-2.48555884,2.43635684,0.26458227,3.04469474,1
5,160.176162,1.93527831,-2.66025502,2.40122069,0.26641236,3.02667449,1
5,163.206335,1.71525147,-2.76663871,2.40772237,0.26858262,3.00558911,1
5,166.206506,1.61071603,-2.85938002,2.44547496,0.27047897,2.9836304,1
5,169.23868,1.62792512,-2.84026153,2.44903105,0.269373,2.96352695,1
5,172.238852,1.80098524,-2.62231784,2.4041631,0.26739821,2.94510356,1
5,175.239023,1.83504962,-2.55368221,2.38677826,0.26818129,2.92076085,1
5,178.272197,2.0581226,-2.78686565,2.54339891,0.26541722,2.90150059,1
5,181.30437,2.28071943,-2.72443653,2.5983324,0.26275402,2.88054313,1
5,184.305542,2.24273402,-2.70472509,2.56345097,0.26024247,2.85885102,1
5,187.337715,1.97207647,-2.62785942,2.41403056,0.25886015,2.83621263,1
5,190.338887,1.5757183,-2.79867362,2.36310948,0.25599281,2.81511146,1
5,193.341058,1.24670645,-3.04018514,2.45951937,0.25326543,2.79361549,1
5,196.34423,1.03804852,-3.10005491,2.49289746,0.25282418,2.76909536,1
5,199.370403,1.44878389,-2.94826571,2.3581832,0.25047411,2.73676943,1
5,202.382576,1.45222833,-2.86756785,2.28804763,0.24747971,2.70400391,1
5,205.402749,1.43433606,-2.84194199,2.2487176,0.24781024,2.67564691,1
5,208.40292,1.50796788,-2.88658801,2.25283455,0.24499585,2.64925559,1
5,211.404091,1.47176204,-2.76314217,2.16230949,0.2449823,2.61870465,1
5,214.436265,1.33034523,-2.46686947,2.04501932,0.24162143,2.5879359,1
5,217.469439,1.21994054,-2.32523818,2.00852836,0.23779201,2.56211966,1
5,220.501612,1.37511132,-2.51083807,2.0067587,0.23449675,2.53846967,1
5,223.502784,1.43502737,-2.53041728,2.00044867,0.23617884,2.51853746,1
5,226.538957,1.32862294,-2.52177336,1.96592575,0.23606118,2.50117467,1
5,229.56813,1.33606327,-2.52074461,1.94409639,0.23390827,2.48777534,1
5,232.568302,1.21254712,-2.64193296,1.93940225,0.23429949,2.47816781,1
5,235.568474,1.24517561,-2.75933332,1.94973112,0.23545737,2.46811843,1
5,238.600647,1.14738159,-2.72903532,1.90933937,0.23149449,2.45846004,1
5,241.600819,1.06668229,-2.80415059,1.91429534,0.22752966,2.45298829,1
5,244.633992,0.85563336,-2.80819716,1.91612378,0.2291831,2.44925609,1
5,247.634164,1.02175759,-2.78923035,1.87048985,0.23325657,2.45013675,1
5,250.634336,1.10697781,-2.84255804,1.87477376,0.23313857,2.45409287,1
5,253.666509,1.11325547,-2.91866361,1.89965038,0.23454768,2.46103347,1
5,256.667681,0.96459341,-3.07048151,1.97710946,0.23519458,2.470015,1
5,259.698854,0.982514,-3.05424976,1.95673465,0.23673855,2.48055596,1
5,262.699026,0.99959873,-3.00427944,1.91454963,0.23727514,2.49378235,1
5,265.699197,0.69634581,-3.13197861,2.01871682,0.23635004,2.51089091,1
5,268.73237,0.21329694,-3.0708057,2.09154091,0.23440127,2.52859926,1
5,271.732542,-0.26277851,-3.10467539,2.2634879,0.23491478,2.54882432,1
5,274.764716,-0.7697292,-3.03692126,2.44501517,0.23764997,2.57287631,1
5,277.764887,-1.20233571,-2.72113961,2.53479304,0.24179373,2.59672958,1
5,280.765059,-1.57554425,-2.37412975,2.65104336,0.24384104,2.61965779,1
5,283.797232,-1.75625349,-1.98775829,2.69140956,0.24802247,2.63832272,1
5,286.797404,-1.83303205,-1.66108792,2.71801715,0.25184603,2.65466477,1
5,289.799575,-1.82992126,-1.68821263,2.7216814,0.2519425,2.66895935,1
5,292.802747,-1.8990929,-1.64839976,2.78052141,0.25511529,2.68031112,1
5,295.82992,-2.23089086,-1.43401249,3.0780643,0.25743999,2.69189791,2
5,298.830092,-2.22302648,-1.440834,3.08019645,0.25585761,2.70004863,2
5,301.863266,-2.24141147,-1.30337676,3.12552889,0.25605436,2.7060644,2
5,304.895439,-2.09078862,-1.67431335,2.96664116,0.25698246,2.70674143,1
5,307.89561,-2.04123644,-1.55796364,2.93011631,0.25812599,2.70154658,1
5,310.895782,-1.82948268,-1.17195923,2.82661684,0.25973474,2.69428783,1
5,313.928956,-1.57365156,-0.76945449,2.76714673,0.26254358,2.69069463,1
5,316.962129,-1.17307549,-0.55488302,2.60065928,0.26495031,2.69192219,1
5,319.962301,-1.01533127,-0.52272905,2.52477556,0.26900255,2.70089317,1
5,322.998475,-1.02924765,-0.59326272,2.48107656,0.27165283,2.7129832,1
5,326.027647,-0.85068965,-0.98179024,2.22329491,0.27655501,2.72273029,1
5,329.027819,-0.90866659,-0.89437712,2.26588072,0.27870357,2.72861812,1
5,332.027991,-0.94730322,-0.77741412,2.31791067,0.28164192,2.73191674,1
5,335.028162,-0.84839708,-0.64698271,2.32476248,0.28553921,2.73328267,1
5,338.060336,-0.63699963,-0.52795378,2.31464645,0.28657335,2.73125301,1
5,341.060508,-0.73423072,-0.57740455,2.31673834,0.28840441,2.72302757,1
5,344.060679,-0.81732832,-0.61750739,2.32678114,0.28955278,2.70575329,1
5,347.092853,-1.13009835,-0.77622774,2.41665985,0.29175361,2.67720657,1
5,350.093024,-0.98494798,-0.81453675,2.31889089,0.29223172,2.64092411,1
5,353.094196,-1.02269361,-0.94549156,2.29469225,0.29475695,2.59853262,1
5,356.13037,-0.9316864,-0.58895055,2.38333598,0.29860264,2.55507812,1
5,359.159543,-0.78573984,-0.62982583,2.28961504,0.298573,2.51591076,1
5,362.159714,-0.37104587,-0.70166296,2.12820751,0.30002131,2.47354384,1
5,365.190887,-0.34732632,-0.76950851,2.08685726,0.2968963,2.432111,1
5,368.191059,-0.39666426,-0.73753226,2.11197884,0.29740152,2.39108983,1
5,371.191231,-0.44966018,-0.76778531,2.11201607,0.2963142,2.35056791,1
5,374.224404,-0.64712787,-0.8218916,2.14291608,0.30159087,2.30648812,1
5,377.224576,-0.32473991,-0.69623395,2.11437905,0.30589828,2.26268721,1
5,380.25675,-0.2747116,-0.80325036,2.04773838,0.31062068,2.22359185,1
5,383.256921,-0.1837213,-1.19052102,1.88936508,0.31428804,2.19180487,1
5,386.259093,0.04645423,-1.55736221,1.76903631,0.31381006,2.16873413,1
5,389.290266,0.1293308,-1.57506204,1.75219511,0.31650547,2.15050963,1
5,392.32344,0.18653232,-1.58815211,1.74591687,0.32080005,2.13854245,1
5,395.355613,0.60879721,-1.59706505,1.76582652,0.32388459,2.12908044,1
5,398.355785,1.27499262,-1.5194346,1.93467595,0.32769541,2.12844151,1
5,401.355956,1.7448969,-1.5633343,2.12476849,0.33204779,2.13770286,1
5,404.356128,2.01513572,-1.81397995,2.26039338,0.33663786,2.1561048,1
5,407.388301,2.05628214,-1.89929385,2.30617702,0.33978192,2.17833345,1
5,410.388473,1.86861788,-1.5665336,2.24011587,0.34447261,2.19820087,1
5,413.388645,1.75041647,-1.69856683,2.19010298,0.34893083,2.22179513,1
5,416.420818,1.85652119,-1.49359728,2.28277061,0.35036323,2.24610697,1
5,419.42399,1.94858404,-1.26843894,2.38828279,0.35036903,2.27226729,1
5,422.454163,2.24969961,-1.26398499,2.57371196,0.34905621,2.30395623,1
5,425.454335,2.59187486,-1.54651384,2.77160023,0.34725586,2.34428501,1
5,428.487508,2.86348377,-1.97772474,2.9807431,0.34448911,2.3946437,1
5,431.487679,3.15761477,-2.36985288,3.26077028,0.34322313,2.45152987,1
5,434.487851,3.40418474,-2.7424397,3.53455023,0.34443066,2.51539601,2
5,437.520025,3.46948589,-3.28025508,3.76813626,0.34637738,2.58200051,2
5,440.553198,3.46947243,-3.16615378,3.69950091,0.35192554,2.64727159,2
5,443.55437,3.57682556,-3.5201823,3.92059468,0.35574681,2.71915299,2
5,446.585543,3.75045365,-3.96664047,4.2650874,0.35693591,2.79425464,2
5,449.585715,3.61084498,-4.18400285,4.27878657,0.35960195,2.86925419,2
5,452.588887,3.15930875,-4.27537244,4.04548692,0.36049858,2.94644144,3
5,455.62006,2.56292306,-4.35049192,3.79062991,0.36170451,3.02693353,3
5,458.651233,2.06666632,-4.11792618,3.41252909,0.3647031,3.10805185,3
