id,x,y,z
136,2.88624252,-5.45233685,4.14601301
136,2.7766273,-5.61789596,3.93850609
136,2.59719111,-5.67823957,3.88217014
136,2.58099016,-5.86870885,3.59066552
136,2.50107099,-6.04743095,3.29617048
136,2.50120313,-6.08056707,3.23460968
137,9.92819601,-1.81548595,4.58930733
137,9.6287473,-1.44166225,4.87272165
137,9.9740827,-1.52669806,4.66889833
137,9.72976297,-1.86844375,4.67352609
137,9.7843416,-2.01667168,4.58254299
137,9.78923022,-1.54431625,4.76002419
137,9.52068764,-1.27599148,4.97101322
137,9.4209144,-1.27563143,5.01840188
137,9.25243724,-1.45139496,5.04891611
137,9.13151307,-0.91265905,5.22694181
137,9.22401017,-0.73188017,5.21476371
137,8.62888156,-1.10533748,5.4003546
137,8.15713506,-1.32985867,5.53143407
137,8.36775529,-1.3223488,5.45404084
137,8.18814341,-1.5690632,5.45679554
137,8.27412294,-1.70402558,5.3834022
137,8.50406892,-1.51034111,5.35154862
137,8.56262024,-1.60129877,5.30153053
137,8.55498035,-2.28679809,5.047141
137,8.37032868,-2.32138017,5.10838463
138,-5.14144164,5.17747669,-3.94780061
138,-5.64193222,5.03079602,-3.96651504
138,-5.937247,4.81061464,-4.12859072
138,-6.21326042,4.48052382,-4.3901885
138,-6.30074014,4.03713696,-4.77249343
138,-6.68621914,3.86675118,-4.78245269
138,-6.73568501,3.71873662,-4.88145827
138,-6.57700546,3.53615355,-5.06767875
138,-6.79857082,3.44226568,-5.05921592
138,-7.11742593,3.25881792,-5.0710618
138,-7.02879785,2.95930006,-5.28124449
138,-6.96123806,2.7125903,-5.43388857
138,-6.69955628,2.61288641,-5.56343518
138,-7.3246914,2.83219185,-5.25032506
138,-7.42411287,2.84454844,-5.20856805
138,-7.71752193,2.54818456,-5.2551612
138,-7.71608634,2.20978557,-5.40669498
138,-7.81433722,2.036779,-5.43926142
138,-7.92091011,1.39828307,-5.59996431
138,-8.25844413,1.10314625,-5.54369854
139,6.78455909,-3.75052321,-4.84004288
139,6.6048721,-3.87196078,-4.80643692
139,6.72729762,-3.67974983,-4.91378753
139,6.56731603,-3.49636006,-5.09833859
139,6.51424917,-3.34745664,-5.21398825
139,6.87143914,-3.44655539,-5.03160879
139,6.94252247,-3.92524858,-4.64141886
139,7.02199033,-4.05951368,-4.49369132
139,6.8492438,-4.24595707,-4.38677711
139,6.75630517,-4.38899582,-4.28074769
139,6.71527074,-4.43616374,-4.24814501
139,6.31154366,-4.14356592,-4.67674733
139,6.11286953,-4.16718403,-4.72152346
139,6.16407498,-3.76522688,-5.03230677
139,5.89139676,-3.61281158,-5.22211198
139,5.79834,-3.84954641,-5.07698786
139,5.56289235,-4.21646757,-4.84612818
139,5.16787879,-4.19159536,-4.97531763
139,5.15085934,-4.38707619,-4.80840145
139,5.48876502,-4.71528782,-4.38570694
140,-7.52352107,-3.92699164,-4.40770851
140,-7.69108367,-4.02654483,-4.24249275
140,-7.60617681,-4.17271694,-4.13823053
140,-7.85479802,-4.33030354,-3.85019587
140,-7.41253097,-4.51844263,-3.85321584
140,-7.49149571,-4.67137413,-3.62596701
140,-7.03154769,-4.65935381,-3.86390429
140,-7.00149211,-4.95351724,-3.49391529
140,-6.59750238,-5.21224925,-3.30918394
140,-6.49673871,-5.1652193,-3.4305402
140,-6.36504135,-5.25069798,-3.36180501
140,-5.98472097,-5.24152217,-3.54573322
140,-5.83794498,-5.32340535,-3.48438733
140,-5.28205512,-5.38771116,-3.60521038
140,-4.73829729,-5.31846866,-3.88600384
140,-4.5027286,-5.52399611,-3.66289855
140,-4.02787348,-5.7851566,-3.38762777
140,-3.966942,-5.76178495,-3.44494948
140,-3.7898505,-5.82799389,-3.38286055
140,-3.78553914,-6.05811829,-2.95239329
141,6.24816558,6.20499501,0.85915289
141,6.21742755,6.06045022,1.61457169
141,6.33589578,5.93458421,1.9351528
141,6.0956745,5.91085868,2.18459097
141,5.74557278,6.00398381,2.16778154
141,5.75305158,5.95352907,2.29806245
141,5.85208675,5.88587505,2.40722767
141,5.83370799,5.77833128,2.66511734
141,5.7160122,5.68308712,2.92135618
141,5.90254279,5.37785163,3.37175163
141,6.22605261,5.1180197,3.62145572
141,6.52548802,5.01792,3.62973559
141,7.04108502,4.86430724,3.59781816
141,6.42891329,4.9032074,3.82437258
141,6.34648154,4.74643459,4.04992613
141,6.19331487,4.59830112,4.27391384
141,6.42981499,4.36539971,4.42805321
141,6.59897439,4.07229524,4.6400211
141,6.42927373,3.84759302,4.88488872
141,6.20109912,3.56872674,5.16243953
142,-2.15754734,-5.5417973,-4.13820372
142,-1.95041472,-5.58230555,-4.10935949
142,-2.12075791,-5.68012535,-3.95117355
142,-1.91297663,-5.86957694,-3.6923159
142,-1.69378376,-5.90747139,-3.65849093
142,-1.31961106,-5.72610317,-3.97195156
142,-1.25453694,-5.80345807,-3.86347106
142,-0.89814088,-5.91071999,-3.72313375
142,-0.58658244,-6.06991313,-3.47420996
142,-0.38790991,-6.11232295,-3.40615468
142,0.00598572,-6.27903851,-3.09413419
142,-0.13828258,-6.42182749,-2.78484311
142,-0.17504628,-6.55260635,-2.46083111
142,0.01120965,-6.61585868,-2.28700296
142,0.49183176,-6.64928864,-2.1740483
142,0.37591699,-6.68907351,-2.05449927
142,-0.28181619,-6.70875195,-1.99318643
142,-0.18082603,-6.78267312,-1.72834337
142,-0.01913056,-6.85914102,-1.3971732
142,0.21431006,-6.87266703,-1.32475119
143,2.67360804,-4.92603448,4.79031724
143,2.77800892,-5.24472674,4.42306546
143,3.17122638,-5.48141764,4.0546136
143,3.38456038,-5.49107007,3.99804168
143,3.29825446,-5.57228623,3.90256397
143,2.92653409,-5.44348681,4.15057838
143,3.40026405,-5.17188011,4.40013718
143,3.58484658,-5.20661033,4.32185465
143,3.65279657,-5.32928459,4.15487607
143,3.98117252,-5.41419318,3.96535982
143,4.17122078,-5.35340516,3.99891016
143,4.418028,-5.411139,3.85225023
143,4.74470233,-5.53147298,3.57417915
143,4.87684969,-5.65335902,3.33070805
143,4.80875094,-5.59434186,3.45287094
143,4.24379085,-5.79087576,3.31109012
143,4.05862179,-5.90031659,3.17303662
143,4.07801987,-5.7960896,3.35377159
143,3.95656362,-5.70927127,3.53420749
143,4.42092559,-5.66413546,3.46863427
144,-11.42203075,-3.35812046,-2.25994035
144,-11.24239106,-3.22601409,-2.64480508
144,-11.11802587,-3.17034257,-2.83660064
144,-10.66586187,-3.24730476,-3.16462628
144,-10.44830292,-3.1140576,-3.46567263
144,-10.37491213,-3.22372502,-3.42021879
144,-10.23890743,-3.58108529,-3.15705905
144,-10.45088543,-3.69135949,-2.84053051
144,-10.19625249,-3.95777212,-2.71019347
144,-9.6931188,-4.05757613,-3.00781281
144,-9.43014532,-4.1909036,-3.03387819
144,-9.61511464,-4.14535326,-2.95015915
144,-9.73813587,-4.16024654,-2.82569039
144,-9.50373078,-4.30979261,-2.80097537
144,-9.5151706,-4.44964878,-2.56242225
144,-9.52118772,-4.61006528,-2.25478252
144,-9.25702379,-4.75525658,-2.22809616
144,-9.05838573,-4.92973481,-2.0455138
144,-8.79586085,-5.07024393,-1.9876706
144,-8.47998604,-5.18180675,-2.04238537
145,-8.92898417,0.04632851,-5.39130449
145,-8.6482751,-0.52236094,-5.47986984
145,-8.35862565,-0.4532794,-5.59713159
145,-8.05693126,-0.26889104,-5.71831813
145,-7.74946936,0.04035113,-5.82964861
145,-7.61765702,-0.42250402,-5.85784224
145,-7.59644313,-0.53697763,-5.85535379
145,-7.67567687,-0.80901509,-5.79797298
145,-7.66450993,-0.84790407,-5.79610909
145,-7.49356067,-1.02703024,-5.82295853
145,-7.57885369,-1.26924019,-5.74711002
145,-6.87649065,-1.41302298,-5.93142775
145,-6.8629093,-1.64482932,-5.87534301
145,-6.69498065,-1.89825524,-5.84730156
145,-6.55551789,-2.12104137,-5.81011874
145,-6.53858733,-2.28900516,-5.75084118
145,-6.81204081,-2.26325028,-5.6812607
145,-6.647778,-2.18600624,-5.75961272
145,-6.36907357,-2.32952637,-5.78204396
145,-6.43566031,-2.68624318,-5.60621679
146,0.73755383,-5.84720807,3.83068679
146,0.94478271,-5.93405894,3.68290522
146,0.66507667,-6.09697857,3.42290381
146,0.70781232,-6.22778445,3.17638967
146,0.36568962,-6.27141723,3.1041736
146,0.81342501,-6.31853091,2.98508828
146,1.46154279,-6.38568244,2.77291054
146,1.75951555,-6.27655898,2.97167186
146,1.68665114,-6.36585049,2.78653003
146,1.56439741,-6.38021937,2.77145557
146,1.85913212,-6.4164009,2.63926248
146,2.14724832,-6.34348164,2.7581827
146,2.34814062,-6.22226727,2.98411611
146,2.47256247,-6.21046882,2.98356929
146,2.40386086,-6.3306811,2.73456396
146,2.5354414,-6.47258161,2.34490332
146,2.30164812,-6.51215291,2.2950966
146,2.51305545,-6.59741046,1.97365482
146,2.3850066,-6.69845095,1.64581006
146,2.38528,-6.68138223,1.71369231
147,-6.63345248,6.10001844,0.88831417
147,-6.81384844,6.00830774,1.13714798
147,-6.43960328,6.07129882,1.33124302
147,-5.94694692,6.11520594,1.66214076
147,-5.90753268,6.00076657,2.06544548
147,-6.02506728,5.77162351,2.571576
147,-6.25480073,5.41083151,3.15313642
147,-6.50327532,5.28841737,3.23411413
147,-6.83546534,5.21775458,3.17712772
147,-7.26845417,5.00680185,3.27480209
147,-7.14388813,5.13727604,3.1384089
147,-7.16688203,5.39851793,2.64857596
147,-7.08225152,5.50636821,2.47797043
147,-7.19343129,5.52575825,2.35151703
147,-7.41030857,5.5268694,2.17383219
147,-7.49315739,5.5201711,2.11916472
147,-7.04791406,5.52239699,2.46675057
147,-7.00090341,5.47737915,2.59714372
147,-7.16745056,5.39400858,2.65736421
147,-7.28366411,5.23992262,2.87754587
148,-7.09687522,0.34383253,6.02414888
148,-6.65555357,0.38694057,6.14623288
148,-6.59713407,0.11596922,6.17300629
148,-6.48912193,-0.51156869,6.18151451
148,-6.35956312,-0.59688154,6.20747305
148,-6.2502692,-0.94814417,6.19149064
148,-6.52604432,-0.86618176,6.13208085
148,-6.16854798,-0.81924639,6.23025596
148,-6.3157936,-0.70819014,6.20694406
148,-6.67656155,-1.05241493,6.06203796
148,-6.84460339,-1.20481786,5.98633987
148,-6.97580519,-1.40224053,5.90493497
148,-6.94705562,-1.63418285,5.85355029
148,-6.53619783,-2.0010418,5.85793148
148,-6.32984045,-2.37721256,5.77339938
148,-6.22183939,-2.70763363,5.65604975
148,-5.80964693,-3.11488161,5.55513395
148,-5.83277194,-3.26176777,5.46402451
148,-6.4078805,-3.37239272,5.23084451
148,-6.38759979,-3.22287704,5.33035701
149,9.99730245,-1.10669208,-4.77375309
149,9.78209082,-1.21151393,-4.85900286
149,9.79276141,-1.31181935,-4.82748236
149,9.72661984,-1.51127622,-4.8025265
149,9.82618641,-1.90664527,-4.6071921
149,9.35514076,-2.18087321,-4.72907257
149,9.00109528,-2.10686272,-4.93013189
149,9.09648748,-2.2977545,-4.79935445
149,9.25293677,-3.01495232,-4.30184296
149,9.21830576,-3.11827319,-4.24641991
149,9.29646727,-3.34998485,-4.02138354
149,9.60926284,-3.18424592,-3.97191324
149,9.16847203,-2.86257314,-4.44864644
149,8.97451242,-3.26578724,-4.26604799
149,8.8685302,-3.51913003,-4.11740414
149,8.20869975,-3.54037443,-4.4294538
149,7.82358984,-3.85875313,-4.33680582
149,7.55453058,-3.82568378,-4.48290202
149,7.46172494,-3.97159032,-4.39398857
149,7.26910903,-3.96530579,-4.47954947
150,-10.14948813,3.14716399,3.65271563
150,-10.22147946,3.21740726,3.53958047
150,-9.65106392,3.22013576,3.91726525
150,-9.33848532,3.57910413,3.79317632
150,-9.15950284,3.83488913,3.64958933
150,-8.69566964,3.9984251,3.75618545
150,-8.51561972,4.07223141,3.77994531
150,-8.25283734,4.06262312,3.93290762
150,-7.80433998,3.88272392,4.32406341
150,-7.49823247,4.03958676,4.31576949
150,-7.57656249,3.89116283,4.41676092
150,-7.76515085,3.75912914,4.44910734
150,-8.04851233,3.41454669,4.59850337
150,-7.98128762,3.32519418,4.69231773
150,-7.94655542,3.12659674,4.84122475
150,-8.04925108,2.93135088,4.92032227
150,-7.75125011,2.79812979,5.11370708
150,-7.24875117,2.76959635,5.30973047
150,-7.21718889,2.52633973,5.44018876
150,-7.43627453,2.28288217,5.47392951
151,9.9142333,-3.2366119,-3.73514898
151,9.84919931,-3.00229307,-3.96668055
151,9.72217301,-3.26513284,-3.83519824
151,9.40664825,-3.14596521,-4.12087916
151,9.22769155,-3.20246716,-4.17811336
151,9.53116757,-2.96398141,-4.18378123
151,9.16546262,-2.97281609,-4.3773209
151,8.61736282,-3.22790534,-4.47391234
151,8.68365281,-3.46435658,-4.2599034
151,8.77856691,-3.63845343,-4.06150802
151,9.06184598,-3.4582096,-4.06343736
151,8.98331559,-3.61150415,-3.97266259
151,8.79458057,-3.75441537,-3.94565627
151,8.7888835,-3.56189474,-4.1233224
151,8.94222559,-3.41291705,-4.16667105
151,8.91142526,-3.65861381,-3.970034
151,8.85032135,-3.94796067,-3.71908048
151,8.74742336,-4.04818648,-3.67189765
151,8.81234324,-4.29012055,-3.34372806
151,8.61933834,-4.24461252,-3.52278529
152,13.52101104,0.07184021,1.81394711
152,13.55418699,-0.45730342,1.6917084
152,13.60969415,-0.6583006,1.50356131
152,13.56225066,-0.30333507,1.71006639
152,13.45283193,-0.33101515,1.90938662
152,13.57025205,-0.74721095,1.55040016
152,13.33407406,-1.12252263,1.81399013
152,13.17136171,-1.33428836,1.96175489
152,13.02128796,-1.28865334,2.22505899
152,12.86478549,-1.37763231,2.39300079
152,12.53738792,-1.4318593,2.76645169
152,12.22634029,-1.59313335,3.01514128
152,11.81946152,-1.49706167,3.44004197
152,11.52251955,-1.53998044,3.66556217
152,11.20925274,-1.57671905,3.88614466
152,11.28671385,-1.3474971,3.91621938
152,11.38313061,-1.11973794,3.91819746
152,11.73866733,-0.85531012,3.71744091
152,11.76280642,-1.08396795,3.63787159
152,11.24352519,-1.25893348,3.9762887
153,1.70506533,-6.552601,-2.31010998
153,1.44315305,-6.56964363,-2.30631957
153,1.31762103,-6.53364826,-2.42433685
153,1.33808127,-6.66685059,-2.02620036
153,1.07232851,-6.76406166,-1.72046438
153,1.5012203,-6.78499752,-1.54932017
153,1.26894417,-6.84811342,-1.30414252
153,0.77569924,-6.88770449,-1.18705496
153,0.54372426,-6.87986252,-1.26237184
153,0.34908207,-6.91393344,-1.08030544
153,0.26005797,-6.95215311,-0.80663475
153,-0.12629597,-6.97341231,-0.60624507
153,-0.06268965,-6.98410951,-0.47035289
153,-0.12848384,-6.95183074,-0.81726514
153,-0.01386279,-6.9473858,-0.85661106
153,0.22794345,-6.9789765,-0.52999763
153,0.08663135,-6.99889536,-0.11656555
153,0.02137391,-6.99996448,0.01957256
153,-0.69815928,-6.98428256,-0.3129544
153,-0.80756164,-6.97925771,-0.35626237
154,-5.39619236,-2.99999179,5.72016838
154,-5.24835226,-3.20011579,5.6456141
154,-4.69350953,-3.18773671,5.77330726
154,-4.41415448,-3.12049091,5.86441357
154,-4.29005935,-3.56965522,5.62640287
154,-4.15236359,-3.48058144,5.7074532
154,-3.9568765,-3.33856456,5.82578482
154,-3.69561285,-3.25004878,5.91800594
154,-3.52772516,-2.86405957,6.13888846
154,-3.23015614,-3.06134581,6.08438038
154,-3.45591911,-3.06115934,6.05338412
154,-3.21562313,-3.13404303,6.04919137
154,-2.9112103,-2.96215782,6.17307336
154,-3.21577865,-3.41092308,5.89748215
154,-3.46638422,-3.43597454,5.84723217
154,-3.73461735,-3.35980582,5.85020198
154,-3.73683248,-3.20669616,5.93515968
154,-3.81972436,-3.31482086,5.86211473
154,-3.921894,-3.4762465,5.75068667
154,-3.97035655,-3.63531052,5.64301202
155,-8.95085915,3.77664916,-3.8350295
155,-8.92170502,3.68886782,-3.93612107
155,-8.61903615,3.32145038,-4.40409143
155,-8.81296138,3.12743828,-4.44995031
155,-8.88945002,3.31359051,-4.27370302
155,-9.09961056,3.38350313,-4.10501869
155,-9.4571754,3.3791667,-3.90149853
155,-9.52524854,3.01463238,-4.15083144
155,-9.33375921,2.80700588,-4.39783501
155,-9.09401712,2.9876616,-4.4043832
155,-8.81939942,2.80308556,-4.65803175
155,-8.52868046,2.80900549,-4.78799442
155,-8.80098679,2.93959269,-4.5819704
155,-8.78482117,3.04085395,-4.52326613
155,-8.6509605,3.18486785,-4.48852285
155,-8.17060891,3.25642914,-4.6589652
155,-7.88398747,3.30444413,-4.74777152
155,-7.91105861,3.73701239,-4.40324043
155,-8.36030228,3.24355772,-4.58319428
155,-8.63831393,3.17825389,-4.4992872
156,13.03625164,2.22072386,-1.25794328
156,13.14612114,2.02510221,-1.30147448
156,13.25846561,2.03558977,-0.95375402
156,13.3254187,1.78385297,-1.19422471
156,13.24670403,1.28951663,-1.862352
156,13.34908314,1.30433461,-1.658073
156,13.45681273,0.96639894,-1.67171196
156,13.59173213,0.65285049,-1.54595947
156,13.77326916,0.29899878,-1.21854991
156,13.67652553,-0.00361913,-1.49604454
156,13.68434295,-0.06917794,-1.47644978
156,13.33377364,-0.16822896,-2.1270447
156,13.02366579,-0.33485412,-2.54635132
156,12.81668855,-0.42389883,-2.78449877
156,12.65059993,-0.26575045,-2.98662972
156,12.35018774,-0.51363837,-3.25643844
156,12.17228718,-0.44526548,-3.42937237
156,11.94102736,-0.83893594,-3.55656476
156,11.98888422,-0.78867411,-3.52769853
156,12.40068218,-0.68176795,-3.17662759
157,2.62673261,-0.68898296,6.8410797
157,2.72252356,-1.03003697,6.78866631
157,2.38420243,-1.1573987,6.79995022
157,2.32815153,-1.54008133,6.72852711
157,1.80276131,-1.3601791,6.80715989
157,1.51564468,-1.34470233,6.82769954
157,1.51713652,-1.17294573,6.85921078
157,1.74197703,-0.52346552,6.92584745
157,1.56073064,-0.22527702,6.95271747
157,1.03107247,-0.07405592,6.98059726
157,0.92282964,-0.44060357,6.97086543
157,0.90099036,-0.78421483,6.94132993
157,0.98769964,-0.97943088,6.91352497
157,1.05207551,-1.03991094,6.902309
157,0.83569526,-1.31424388,6.86281039
157,1.03589262,-1.10034842,6.89354517
157,1.7268511,-1.33375961,6.81730017
157,1.60948035,-1.61531836,6.76336749
157,1.18845923,-1.63360677,6.78072416
157,1.03553085,-1.28025067,6.86242502
158,-9.60828926,3.05416734,4.07335933
158,-9.82274181,2.79194623,4.13321571
158,-9.5877,2.74528772,4.2991159
158,-9.47617118,2.50513754,4.50275814
158,-9.5489802,2.35009706,4.54766842
158,-9.57680929,1.66250564,4.8277589
158,-9.51572056,1.9123736,4.76503859
158,-9.48145267,1.65864282,4.87590174
158,-8.93990142,1.8773336,5.04927314
158,-8.72554685,1.54529696,5.25150125
158,-8.19897715,1.29355426,5.52457336
158,-7.96967866,1.13088062,5.64288619
158,-7.78844125,1.27286056,5.67581463
158,-7.68878489,0.80372695,5.79436534
158,-7.61892846,0.32287261,5.86376462
158,-7.93049812,-0.11895588,5.76737803
158,-7.85417334,-0.35473176,5.78378385
158,-7.4808467,-0.59000829,5.88736982
158,-7.29420468,-0.3612749,5.96390182
158,-7.00374591,-0.55286992,6.03582808
159,-5.94364118,-5.54969847,-3.06090334
159,-6.1132291,-5.42711464,-3.19429714
159,-6.27832093,-5.01623663,-3.73939054
159,-6.38594644,-4.65569468,-4.13877144
159,-6.36612361,-4.47493949,-4.34085638
159,-6.19107042,-4.54099946,-4.33554907
159,-6.19082442,-4.89461612,-3.93206768
159,-6.76710957,-4.69609639,-3.93677986
159,-6.03135726,-4.80161989,-4.10489084
159,-5.54458259,-4.94422688,-4.10719145
159,-5.12361876,-5.02058548,-4.1510064
159,-4.56708196,-5.20433668,-4.08660254
159,-4.28743348,-5.16250995,-4.2134273
159,-4.15056683,-5.2406463,-4.15076199
159,-3.99028222,-5.40998546,-3.96881207
159,-4.00243816,-5.10828165,-4.34747981
159,-3.71418003,-5.18545983,-4.31997952
159,-3.76247399,-5.35351228,-4.09888443
159,-3.98186709,-5.4776689,-3.87702554
159,-3.53463095,-5.39170332,-4.09952818
160,12.31278897,3.27262669,-0.62347531
160,12.29746991,3.15969259,-1.09972777
160,12.42835023,2.98973899,-1.20228466
160,12.66076274,2.80658921,-1.02436745
160,12.70869236,2.74456434,-1.04386361
160,12.76304919,2.68090718,-1.04349441
160,12.98279649,2.4478155,-0.93271009
160,13.15572574,2.35044951,-0.45509029
160,12.90175219,2.71699506,-0.06430727
160,12.55940687,3.09187875,-0.07490355
160,12.533684,3.09970678,0.34425168
160,12.34664425,3.21778416,0.73209222
160,12.03197231,3.41930853,1.05652249
160,12.13936671,3.3569171,0.94342543
160,12.33654671,3.28620124,0.39151663
160,12.4171516,3.19573922,0.49075188
160,12.46524504,3.15632253,0.43822899
160,12.07204042,3.50391596,0.53761791
160,11.98235585,3.61757449,0.13762935
160,11.94727249,3.58133776,-0.69977845
161,2.56095486,-5.53214956,4.09337255
161,2.29057621,-5.6194891,4.01368378
161,2.08303237,-5.59647987,4.07365403
161,1.86757186,-5.45734089,4.28316171
161,1.8551665,-5.32615272,4.44653646
161,1.95564954,-5.4483032,4.28483966
161,2.02393138,-5.5267581,4.17502939
161,1.44848121,-5.33942048,4.46834024
161,1.62828915,-5.44509717,4.32297182
161,1.55772301,-5.69629061,3.99320023
161,1.57472719,-5.8889405,3.70141032
161,1.70125088,-5.94557335,3.59535727
161,1.43798951,-6.02920608,3.48306195
161,1.71299803,-5.94785101,3.59019189
161,1.14657747,-6.14794221,3.29759709
161,0.78027451,-6.1712445,3.28078256
161,0.60498701,-6.08577594,3.44555204
161,0.66995745,-5.82931412,3.86094368
161,0.28812105,-6.02066166,3.56803584
161,0.0495847,-6.03178072,3.55204261
162,4.5338467,-5.76907056,-3.25251955
162,4.33902297,-5.91588608,-3.04885417
162,4.27577728,-6.01612459,-2.86978693
162,4.17900356,-6.11370507,-2.69380634
162,4.69518711,-6.15153318,-2.37643514
162,4.67007746,-6.25076507,-2.11554487
162,4.71527359,-6.41614666,-1.50818127
162,4.73198339,-6.44375354,-1.37117601
162,4.77003756,-6.40682526,-1.50475096
162,4.58826132,-6.37310664,-1.76648697
162,4.63244649,-6.34788079,-1.8274352
162,4.69344073,-6.3203428,-1.88312785
162,4.69470922,-6.27875002,-2.01673612
162,4.24195963,-6.38821185,-1.92150824
162,3.62153781,-6.54239913,-1.70825338
